@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3'

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
14.749963,101160,-7.5,46,7.8,9.1,7.14,5.02,101250,15,-257.85,-266.057939,Media
14.950006,101280,-7.1,23,8,9.1,4.76,4.5,101370,14.9,-257.75,-264.200608,Baja
15.35,101350,-7.4,339,6.9,8.2,5.26,4.18,101390,15.2,-257.65,-264.200608,Baja
14.749994,101480,-5.4,329,4.8,6.1,12.12,4.58,101480,15.1,-257.55,-264.200608,Baja
14.85,101540,-5.4,308,6.9,8,12.12,4.03,101540,15.1,-257.65,-264.200608,Baja
14.649988,101640,-2.6,293,5.5,6.9,3.85,3.73,101590,14.8,-257.75,-264.200608,Baja
15.050012,101680,-1.799999,282,5.6,6.5,4.35,3.78,101590,15,-257.65,-264.200608,Baja
14.249994,101820,-1.8,299,7.1,8.6,3.85,3.72,101670,15.1,-257.65,-264.200608,Baja
14.050012,101730,-1.599997,299,7.2,8.5,5.26,4.37,101700,15,-257.55,-264.200608,Baja
14.950006,101870,-2.4,303,7.3,8.9,6.25,4.41,101800,15.1,-257.45,-264.200608,Baja
15.249963,101920,-1.6,294,6.3,7.6,6.67,4.79,101870,15.3,-257.55,-264.200608,Baja
14.450006,101990,-1.2,297,4.9,5.8,6.25,4.36,102000,15.1,-257.45,-264.200608,Baja
14.450006,102050,0.1,274,4,4.8,5.88,5.43,101980,14.9,-257.55,-264.200608,Baja
14.649988,101950,4.2,216,2.8,3.7,9.09,5.15,102000,14.8,-257.55,-264.200608,Baja
14.85,101770,8.700003,172,5.9,6.9,10,5.76,101800,15.1,-257.35,-266.057939,Media
14.35,101460,9.3,152,8.1,9.5,10,5.54,101550,14.3,-257.45,-266.057939,Media
14.649988,101230,6.100003,225,5.8,6.8,6.67,5.21,101170,14.8,-257.55,-266.057939,Media
14.85,101080,3.500003,202,2.6,3.5,10,5.76,101050,14.9,-257.45,-264.200608,Baja
15.050012,101000,0.700002,290,5.4,7.6,6.25,5.18,100940,14.9,-257.35,-266.057939,Media
15.050012,100930,-0.1,275,7.9,9.9,10,5.72,100910,14.6,-257.35,-266.057939,Media
14.249994,100860,-1.499998,277,9.7,11.4,5.88,5.04,100800,15.4,-257.35,-268.333838,Moderada
14.549982,100930,-0.299998,282,11.3,14.4,7.14,5.74,100800,15.3,-257.45,-268.333838,Moderada
14.649988,101090,0.700002,279,10.2,12.7,8.33,5.99,100900,15.4,-257.45,-266.057939,Media
14.149988,101100,1.500002,271,8.8,10.5,7.14,5.59,100960,15.1,-257.45,-266.057939,Media
14.050012,101100,1.5,273,9.1,11.1,7.14,5.23,100970,15.1,-257.55,-266.057939,Media
14.450006,101160,2.4,271,7.9,9.3,7.14,5.47,101020,15.1,-257.65,-266.057939,Media
14.85,101100,6.200002,247,7.4,8.5,7.69,5.8,100980,15.1,-257.55,-266.057939,Media
14.35,100830,-0.099998,265,5.7,6.8,8.33,5.75,100760,13,-257.65,-266.057939,Media
13.85,101110,-4.6,293,10.6,12.3,7.69,5.42,100930,14.8,-257.65,-266.057939,Media
14.549982,101490,-1.7,288,8.7,10,7.69,5.61,101320,14.9,-257.65,-266.057939,Media
15.050012,101770,-0.7,283,8.5,10.7,8.33,5.75,101580,15.4,-257.65,-266.057939,Media
14.550012,101940,1.3,271,7,8.7,8.33,5.78,101760,15.1,-257.65,-266.057939,Media
14.049982,101900,4.200002,254,5.4,6.3,7.69,5.82,101890,14.9,-257.65,-266.057939,Media
14.249994,101610,8.100001,179,5.4,6.7,8.33,5.64,101720,14.7,-257.85,-266.057939,Media
15.35,100780,10.5,107,11.7,13.6,7.69,4.55,101040,13.5,-257.85,-266.057939,Media
15.35,99980,10.8,214,10.7,13,6.67,4.72,100070,15.5,-257.75,-266.057939,Media
14.85,99590,-0.3,252,8.8,10.7,7.14,5.32,99280,14.6,-257.85,-268.333838,Moderada
14.550012,100530,-5.599998,296,16,20.3,6.67,6.04,99980,14.4,-258.05,-268.340646,MuyAlta
13.950006,101030,-0.1,284,15.1,17.7,9.09,6.94,100740,14.1,-258.35,-268.340646,MuyAlta
13.749963,101330,-0.299997,273,14.1,17.4,10,6.92,100930,14.1,-258.45,-268.340646,MuyAlta
14.149988,101490,-1.9,280,12.6,16.1,10,7.1,101250,14.5,-258.75,-268.333838,Moderada
14.249994,101880,-3.999999,286,11.3,13.7,10,6.86,101640,14.6,-258.65,-268.333838,Moderada
15.249994,102370,-5,317,8.4,10.8,10,7.11,102210,14.4,-258.55,-268.333838,Moderada
13.950006,102720,-3.499999,306,3.2,4.1,8.33,6.8,102620,14,-258.55,-266.057939,Media
12.950006,103010,-0.399998,269,2.1,2.9,7.69,5.81,102930,13.9,-258.55,-264.200608,Baja
13.649988,103130,5.200002,221,3.6,4.4,7.69,5.98,103090,14.4,-258.65,-264.200608,Baja
14.35,103000,9.000003,200,8.2,9.7,9.09,4.65,103010,14.4,-258.45,-264.200608,Baja
14.649988,102760,11.600001,190,8.7,10.9,5.88,4.81,102730,14.5,-258.65,-266.057939,Media
15.450006,102420,13.6,189,10.5,12.6,7.14,5.29,102380,14.8,-258.65,-268.333838,Moderada
15.849969,102100,12.7,196,11.8,14.4,6.67,5.81,101990,15.8,-258.75,-268.333838,Moderada
16.050012,101870,10.800001,208,10.4,12.9,10.81,6.61,101680,15.3,-258.65,-268.333838,Moderada
15.249994,101650,7.300002,236,8.1,9.7,9.09,6.31,101570,14.7,-258.65,-268.333838,Moderada
14.749994,101610,3.800002,245,5.9,7.5,11.43,6.96,101500,14.7,-258.75,-268.333838,Moderada
14.249994,101540,2.600003,236,7.1,8.9,10,6.64,101450,14.6,-258.75,-266.057939,Media
14.049982,101590,0.8,248,6.3,7.9,10.81,6.33,101480,14.5,-258.65,-266.057939,Media
14.050012,101540,3.9,238,4.5,5.6,10,6.65,101450,14.4,-258.85,-266.057939,Media
14.349969,101300,5.4,215,4.6,5.4,10,6.54,101380,14.3,-258.65,-264.200608,Baja
14.550012,100990,2.1,114,4.6,5.5,10,5.86,101020,13.7,-258.85,-266.057939,Media
13.749994,100830,2.100002,342,10.5,12.2,9.09,4.77,100680,13.2,-258.55,-264.200608,Baja
13.35,100870,2.400002,271,3.4,4.3,10,5.53,100930,13.4,-258.65,-266.057939,Media
13.550012,100600,6.200002,172,6.6,7.6,7.69,5.75,100680,14.2,-258.45,-266.057939,Media
13.749994,100300,7.3,154,9.9,12.2,6.25,4.78,100200,14,-258.45,-268.333838,Moderada
13.85,100420,4.2,263,13.4,15.8,7.69,5.3,100070,13.8,-258.95,-266.057939,Media
13.550012,100530,7.400002,235,8.2,9.9,7.14,5.67,100390,14.1,-259.45,-266.057939,Media
13.549982,100340,11.000002,213,7.7,10.1,7.14,5.64,100270,14.1,-259.55,-266.057939,Media
14.550012,99950,7.8,193,6.5,7.7,10.81,6.16,100020,14.1,-259.55,-268.333838,Moderada
13.85,99630,4.1,237,4.9,6.5,12.12,7.23,99730,13.1,-259.05,-268.333838,Moderada
13.249994,99530,3.8,258,2.2,3.2,11.43,7.51,99590,13.3,-259.15,-268.333838,Moderada
12.950006,99590,1.2,255,4.3,5.6,12.12,7.85,99570,13.3,-258.65,-268.333838,Moderada
13.649988,99940,-0.4,294,4.8,5.8,11.43,7.64,99840,13.6,-258.55,-268.333838,Moderada
14.249994,100160,-0.399998,272,5.3,6.7,12.9,7.62,100100,14,-258.45,-268.333838,Moderada
13.249994,100360,-3.2,278,4.7,7.4,10.81,7.7,100280,13.5,-258.85,-266.057939,Media
12.85,100610,-4.1,289,8.7,10.7,9.09,6.18,100480,13.3,-259.05,-266.057939,Media
12.749994,101000,-6.5,311,4.8,5.7,10,6.92,100870,12.8,-258.85,-266.057939,Media
13.249994,101380,-5.599997,332,8,9.6,10,6.2,101280,13.2,-258.55,-266.057939,Media
12.649988,101720,-5.399999,323,6.2,7.4,10,6.38,101720,13.1,-258.65,-266.057939,Media
12.749994,102070,-4.799998,292,6,7.6,10,7.09,101980,13.1,-258.65,-266.057939,Media
13.049982,102330,-5,304,5.6,6.9,10.81,7.42,102230,13.1,-258.75,-266.057939,Media
13.249994,102550,-3.499999,300,6.3,7.7,10,6.76,102430,13.5,-258.45,-266.057939,Media
12.749963,102700,-3.099998,321,4,5.3,9.09,6.59,102610,13.3,-258.65,-266.057939,Media
12.549982,102710,3.000001,254,5,6.1,9.09,6.03,102660,13.4,-258.75,-264.200608,Baja
12.749994,102500,5.900002,201,5.2,6.2,8.33,5.62,102570,13.4,-258.75,-264.200608,Baja
13.449976,102300,9.600003,190,7.6,9,5.88,4.64,102280,13.7,-258.65,-266.057939,Media
12.949976,101730,14.200002,170,11,12.9,5,4.5,101820,13.9,-258.75,-268.333838,Moderada
14.050012,101170,18.5,175,13.8,17,7.69,6.03,101230,14.3,-258.75,-268.340646,MuyAlta
14.450006,100470,17.000004,164,15.4,19.6,10.81,7.37,100600,13.8,-258.85,-268.340646,MuyAlta
14.749963,99490,15.9,152,16.5,20.1,11.43,7.76,99620,13.7,-258.95,-268.340646,MuyAlta
13.85,98650,11.7,184,11.6,14.7,12.12,8.05,98540,14.5,-259.45,-268.340646,MuyAlta
12.149988,99030,-2.2,270,10.2,12.1,11.43,8.08,98970,12.1,-259.15,-268.340646,MuyAlta
12.35,99630,2,243,7.1,9.2,11.43,7.8,99390,12.7,-259.45,-268.333838,Moderada
12.050012,99890,5.2,251,7.5,9.9,9.09,7.06,99720,13.2,-259.35,-268.333838,Moderada
12.549982,100050,2.900002,253,6.1,7.5,10,7.66,99970,12.6,-259.55,-268.333838,Moderada
12.149988,100260,3,253,7,8,11.43,6.51,100230,12.9,-259.75,-268.333838,Moderada
12.749994,100510,4.6,239,5.7,7.2,10.81,7.23,100480,12.8,-259.65,-268.333838,Moderada
13.149988,100730,7.300002,213,5.3,6.3,10,6.57,100670,12.5,-259.75,-266.057939,Media
12.949976,100660,8.300001,160,6.3,7.7,10.81,6.71,100660,11.9,-259.95,-268.333838,Moderada
12.450006,100700,5.400002,231,9.8,12.7,10,6.85,100600,11.7,-259.85,-266.057939,Media
12.35,100980,0.900002,266,6.7,7.6,10,6.35,100800,11.9,-259.95,-266.057939,Media
12.649988,101250,0,265,5.6,7,10,6.78,101090,12.8,-259.85,-266.057939,Media
12.749963,101360,0.8,267,3.2,4.2,9.09,6.12,101350,12.4,-260.15,-266.057939,Media
12.249963,101450,1.8,192,0.9,1.5,8.33,6.9,101460,12.2,-259.95,-266.057939,Media
12.849969,101440,3.000003,195,3.2,4,9.09,6.57,101420,12.7,-260.15,-266.057939,Media
12.550012,101300,1.200001,213,0.2,0.8,8.33,6.77,101260,12.7,-259.75,-266.057939,Media
11.749963,101220,2.5,215,4.3,4.9,9.09,7.05,101110,10.5,-260.05,-266.057939,Media
11.349969,101170,0.700003,291,6.9,8.2,8.33,5.83,101100,11.4,-260.05,-264.200608,Baja
11.349969,101340,-1.1,305,5.7,7.2,16,5.8,101220,10.7,-260.25,-264.200608,Baja
11.550012,101570,-1.4,282,5.3,7.8,5.26,4.86,101470,11.3,-260.15,-264.200608,Baja
11.249994,101710,3.7,231,6.7,9.6,16,5.69,101620,11.1,-260.15,-266.057939,Media
11.249994,101680,5.800003,215,5.9,7,7.14,5.8,101700,11.6,-260.25,-264.200608,Baja
11.949976,101640,4.6,135,3.6,4.3,9.09,5.83,101710,10.7,-260.35,-264.200608,Baja
12.050012,101630,0.300002,37,2.2,2.9,7.14,6.05,101770,11.1,-260.25,-264.200608,Baja
11.85,101790,-3.099998,58,4.8,5.8,7.69,6.24,101920,12,-260.15,-266.057939,Media
11.85,102090,-8,27,7.4,8.7,9.09,6.23,102160,12.2,-260.25,-266.057939,Media
12.349969,102440,-10.399999,20,8.6,10.4,10,5.38,102500,12.4,-260.35,-266.057939,Media
12.449976,102740,-10.9,14,8.4,9.7,5.88,4.77,102800,12.4,-260.35,-266.057939,Media
11.85,103050,-10.399997,349,6.7,7.9,9.09,4.98,103060,11.7,-260.45,-264.200608,Baja
11.35,103100,-9.099998,342,6.9,8.6,9.09,5.09,103130,11.8,-260.35,-264.200608,Baja
11.450006,103140,-7.3,302,7.2,8.5,5,4.67,103080,11.9,-260.35,-264.200608,Baja
12.649988,102980,-6.3,330,7.2,8.9,5.56,4.87,102910,12.3,-260.45,-264.200608,Baja
12.749994,102870,-7.2,329,7.2,8.4,7.14,4.52,102850,12.1,-260.45,-264.200608,Baja
13.050012,102790,-8.8,358,3.9,4.9,6.25,5.06,102850,11.8,-260.35,-264.200608,Baja
13.35,102800,-8,21,5.3,6.6,5.88,4.46,102920,12.1,-260.55,-264.200608,Baja
13.449976,102720,-7.699998,11,5.5,6.3,6.25,4.4,102780,12.6,-260.45,-266.057939,Media
11.849969,102550,-7.699997,5,4.4,5.3,8.33,5.74,102650,11.7,-260.55,-264.200608,Baja
11.450006,102280,-3.7,43,2.4,3,6.25,5.59,102320,11.5,-260.35,-264.200608,Baja
11.85,102090,0.400002,123,2.2,2.7,5.88,5.56,102100,11.8,-259.85,-264.200608,Baja
12.149988,101620,7.500001,136,6.7,7.8,10,5.58,101680,12.2,-259.85,-264.200608,Baja
12.149988,101130,10.500002,156,8.5,10.5,4.17,4.36,101280,12.3,-259.75,-268.333838,Moderada
12.550012,100470,10.3,149,9.3,11.1,9.09,5.94,100670,12.3,-259.85,-268.333838,Moderada
12.950006,99960,5,125,8.4,9.8,10.81,6.5,100330,11.9,-259.85,-266.057939,Media
11.950006,99730,1.3,107,6.9,8.1,7.69,6.1,100160,10.9,-259.85,-268.333838,Moderada
12.049982,99780,-5.1,66,10.2,12.5,9.09,6.14,100090,11.3,-259.85,-268.333838,Moderada
12.249994,99950,-11.2,20,11.2,13.6,10,6.9,100200,11.3,-259.85,-268.340646,MuyAlta
12.649988,100340,-13.499998,28,12.2,14.2,12.12,6.78,100560,11.6,-259.85,-268.333838,Moderada
12.549982,100740,-11.6,22,8.3,10.8,9.09,6.88,100960,12.3,-259.95,-268.333838,Moderada
11.550012,101220,-7.399999,346,5.2,6.2,8.33,6.46,101260,11.8,-259.95,-266.057939,Media
11.450006,101310,-6,352,4.2,5.3,9.09,6.36,101340,11.6,-259.95,-266.057939,Media
11.649988,101590,-5.1,304,6.1,7.4,7.69,6.04,101530,11.6,-259.95,-266.057939,Media
12.649988,101760,-4.1,297,7.3,8.7,7.69,6.08,101610,12.3,-259.95,-266.057939,Media
12.249963,101900,-3.699997,299,7.8,9,7.69,5.92,101790,11.9,-259.95,-266.057939,Media
11.550012,101930,-3.499999,317,7.5,8.9,7.14,5.39,101820,11.5,-260.05,-266.057939,Media
11.950006,101890,-4.399999,307,6,7.2,7.14,5.06,101890,11.5,-260.05,-264.200608,Baja
12.050012,101940,-5.4,314,5.2,6.7,7.14,5.27,101900,11.6,-259.95,-264.200608,Baja
11.649988,101940,-3.499999,334,4.9,5.9,7.14,5.03,101960,11.4,-259.95,-264.200608,Baja
11.349969,101800,-5.199998,4,5.5,6.3,6.25,4.77,101880,11.3,-260.05,-264.200608,Baja
11.649988,101850,-3.499999,18,2.8,3.9,5,4.45,101890,11.2,-260.05,-264.200608,Baja
12.050012,101740,-5.399997,35,4.1,5.4,9.09,5.37,101840,11.4,-259.85,-264.200608,Baja
11.85,101700,-2.999997,92,2,3.2,9.09,4.58,101790,10.4,-260.05,-264.200608,Baja
11.249963,101580,-6.199997,50,6.1,7.7,3.85,4.22,101670,11.9,-260.05,-264.200608,Baja
11.550012,101650,-5.499999,31,6.4,7.6,5.26,4.25,101670,12.1,-260.15,-264.200608,Baja
12.049982,101640,-7.299997,357,6.4,7.3,5,4.15,101700,11.9,-260.05,-264.200608,Baja
11.749994,101760,-6.899997,1,5.6,6.7,6.25,4.69,101780,11.6,-260.15,-264.200608,Baja
11.149988,101750,-5.899999,9,5.5,6.4,6.67,4.88,101850,11.2,-260.15,-264.200608,Baja
11.349969,101790,-4.599997,19,5.5,6.6,17.39,5.47,101840,11.3,-260.15,-266.057939,Media
11.450006,101830,-3.399998,358,3.6,4.7,14.81,7.14,101900,11.5,-260.05,-264.200608,Baja
11.049982,101960,-1.1,43,3.6,4.9,14.81,7.89,101960,11.4,-260.15,-266.057939,Media
10.949976,102170,-1.3,341,0.8,2.1,13.79,8.3,102190,11,-260.15,-266.057939,Media
11.149988,102260,1,125,2.9,4.3,17.39,9,102310,11.5,-260.15,-266.057939,Media
11.349969,102310,-0.2,133,3.5,4.8,16,10.7,102370,11.7,-260.05,-266.057939,Media
10.649988,102230,3.1,131,5.9,7.8,13.79,8.45,102320,11.3,-260.15,-266.057939,Media
10.649988,102150,5.000001,129,7,9.3,12.9,7.69,102270,11.4,-260.15,-266.057939,Media
10.85,101940,5.700002,128,8.9,10.8,12.12,4.96,102080,11.1,-260.25,-266.057939,Media
11.450006,101640,6.9,142,10.3,12.7,6.25,5.09,101800,11.6,-260.25,-268.333838,Moderada
12.449976,101310,9.9,128,11.9,14.2,9.09,5.92,101510,12,-260.25,-268.333838,Moderada
12.85,100980,10,131,14,17.7,8.33,6.21,101180,12.3,-260.25,-268.340646,MuyAlta
12.950006,100630,10.500002,136,13.5,18,8.33,6.68,100870,12.6,-260.35,-268.340646,MuyAlta
12.85,100140,9.5,121,15.1,18.8,10.81,6.77,100430,12.1,-260.45,-268.340646,MuyAlta
12.849969,99600,10.300001,117,15.5,18.9,10,7.22,99950,12.1,-260.45,-268.340646,MuyAlta
13.149988,99430,10.600001,119,14.5,18.4,9.09,7.26,99640,13,-260.55,-268.340646,MuyAlta
13.049982,99270,5.7,119,12.9,15.1,10,6.88,99440,12.7,-260.55,-268.340646,MuyAlta
12.749994,98980,4.900002,102,12.8,15.1,10,7.45,99110,12.3,-260.55,-268.340646,MuyAlta
11.950006,98930,2.5,113,8.1,10.4,10.81,7.93,99160,12.6,-260.55,-268.340646,MuyAlta
11.249994,98700,-3.5,90,11.5,15.2,10.81,7.76,98940,11.4,-260.55,-268.340646,MuyAlta
11.649988,98480,-3.5,63,12.4,16.9,10,7.55,98700,10.9,-260.65,-268.340646,MuyAlta
12.149988,98470,-3.799999,75,13.3,16.3,11.43,8,98630,11.4,-260.65,-268.333838,Moderada
11.349969,98520,-2.8,79,10.6,12.9,10.81,6.82,98690,10.9,-260.75,-268.333838,Moderada
10.349969,98550,-3.599998,76,7.6,9.3,10.81,7.48,98730,11.2,-260.75,-268.333838,Moderada
10.649988,98640,-2.399998,71,7.1,8.8,8.33,6.41,98730,11,-260.75,-268.333838,Moderada
11.450006,98720,-3.699998,50,6,7.4,13.79,7.7,98780,11.1,-260.75,-268.333838,Moderada
10.949976,98730,-0.299998,74,6.4,8.4,11.43,7.01,98810,10.9,-260.75,-266.057939,Media
10.550012,98710,-1.7,44,3.6,4.7,11.43,7.52,98770,10.5,-260.85,-266.057939,Media
11.049982,98490,1.3,91,2,3,12.12,6.69,98600,10.8,-260.85,-266.057939,Media
11.149988,98330,0.2,328,3,3.9,11.43,7.61,98380,10.7,-260.75,-266.057939,Media
10.550012,98110,1.8,254,0.6,1.4,12.12,7.39,98210,10.2,-260.85,-266.057939,Media
10.049982,97970,1.3,143,2.8,3.5,11.43,7.42,98010,9.7,-260.85,-266.057939,Media
10.349969,98000,1.300002,240,4.2,5.4,10.81,6.52,97870,10.6,-260.95,-266.057939,Media
10.449976,98060,1.700003,270,9.6,11.3,8.33,5.79,97860,10.2,-260.85,-266.057939,Media
9.85,97990,5.000001,241,3.5,5,10,6.37,97960,9.8,-260.85,-266.057939,Media
9.950006,98140,3.400002,232,9.1,11.5,7.69,5.84,98000,9.9,-260.85,-268.333838,Moderada
9.950006,98790,1.2,255,9.9,12,8.33,6.13,98550,9.5,-260.85,-268.333838,Moderada
9.649988,99470,0.3,259,9.2,11.7,11.43,7.32,99250,9.2,-260.95,-268.333838,Moderada
10.149988,99880,4.300002,206,2.8,5.4,12.9,7.86,99840,9.5,-260.95,-268.333838,Moderada
10.149988,100050,8.000003,179,6.1,9.7,11.43,7.4,100010,8.6,-260.95,-268.333838,Moderada
10.849969,100000,8.100001,155,8.2,9.5,9.09,6.62,100010,11,-260.95,-268.333838,Moderada
11.649988,99490,12.000002,138,12.9,16.3,11.43,5.43,99710,11.6,-260.95,-268.333838,Moderada
11.35,99050,10.200002,124,14.4,17.3,7.69,6,99270,11.8,-260.95,-268.340646,MuyAlta
11.249994,98820,6.400002,242,12.1,15,9.09,7.03,98430,9.6,-261.05,-268.333838,Moderada
10.35,99270,9.100001,216,8.2,10.1,10,7.07,99130,10.9,-261.05,-268.333838,Moderada
9.849969,99620,7.600001,218,7.6,9.3,10,7.59,99570,10.4,-261.05,-268.333838,Moderada
10.450006,99590,4.6,153,4.8,6.1,10.81,7.27,99760,10.8,-261.15,-268.333838,Moderada
9.249994,99510,0.800002,74,6.1,7.5,10,7.35,99600,8.4,-261.15,-268.333838,Moderada
9.649988,99480,0.600002,146,3.5,4.7,10,7.61,99560,9.4,-261.15,-268.333838,Moderada
10.349969,99440,-2.2,152,2.9,3.9,10.81,7.77,99570,10.4,-261.15,-268.333838,Moderada
10.549982,99410,-6.2,56,5.7,7.5,10.81,7.77,99570,10.6,-261.15,-266.057939,Media
9.749994,99320,-9.7,2,9.3,11.4,12.12,6.14,99410,10.6,-261.15,-266.057939,Media
10.450006,99500,-9.3,349,10.5,13,9.09,5.45,99370,10.6,-261.15,-266.057939,Media
10.550012,99570,-7.399999,326,10.8,14.2,5.88,5.21,99430,9.8,-261.15,-266.057939,Media
9.950006,99580,-5.399999,321,9.5,11.4,6.67,5.49,99550,9.3,-261.15,-266.057939,Media
9.050012,99710,-3.399998,268,5.1,6.4,7.69,5.6,99680,8.4,-261.25,-266.057939,Media
9.449976,100010,-3.199998,98,0.9,2.5,10,6.82,99970,9,-261.35,-266.057939,Media
9.85,100350,-3.899998,189,0.7,1.6,9.09,6.91,100380,9.9,-261.25,-266.057939,Media
10.149988,100780,-5.3,70,1.5,2.1,9.09,6.43,100860,10,-261.25,-266.057939,Media
10.149988,100990,-5.5,17,3.5,4.4,8.33,6.73,101100,10.3,-261.35,-266.057939,Media
10.85,101100,-6.499999,24,3.6,4.7,8.33,6.08,101170,10.7,-261.25,-264.200608,Baja
10.749963,101040,-8.799998,27,6.9,8.6,9.09,5.39,101110,10.7,-261.25,-266.057939,Media
10.249963,101070,-9.199999,30,7,8.1,5.88,4.94,101160,10.4,-261.35,-266.057939,Media
9.950006,101040,-10.999998,22,8.3,9.9,6.67,5.15,101160,9.9,-261.45,-266.057939,Media
10.149988,101010,-10.8,3,9.7,12.1,6.25,5.07,101150,9.7,-261.35,-266.057939,Media
10.149988,100980,-11.099998,346,8.5,9.9,6.25,5.33,101090,9,-261.35,-266.057939,Media
9.249963,100910,-10.499998,344,6.2,8.2,7.14,5.23,100980,8.5,-261.45,-266.057939,Media
8.149988,100800,-10.799997,20,7.5,9.7,5.56,5.05,100860,9.4,-261.45,-266.057939,Media
8.550012,100820,-10.1,27,10,12.4,6.67,5.16,100840,8.3,-261.55,-268.333838,Moderada
9.85,100890,-9.6,28,8.5,9.9,9.09,6.37,100980,10.4,-261.75,-268.333838,Moderada
10.549982,101180,-6.599998,34,5.4,6.4,12.9,7.1,101130,10.6,-261.95,-268.333838,Moderada
10.450006,100870,-3.299997,70,6.7,8,12.9,7.61,100990,10.5,-261.65,-266.057939,Media
11.049982,100460,-0.9,97,7.8,9.6,13.79,6.41,100630,10.6,-261.65,-266.057939,Media
11.449976,99930,-1,96,8.5,10.1,12.9,6.59,100110,10.8,-261.65,-266.057939,Media
11.049982,99300,2.700001,102,10.9,12.9,11.43,6.01,99440,11.2,-261.65,-268.333838,Moderada
10.950006,98910,5.400002,114,9.9,12.7,7.14,5.71,99020,11.2,-261.75,-268.333838,Moderada
10.549982,98990,7.300002,136,6.6,8.3,9.09,6.29,99090,11.1,-261.85,-268.333838,Moderada
10.649988,99340,5.6,116,8.3,9.7,10.81,7.06,99430,10.9,-261.85,-268.333838,Moderada
10.85,100130,2.1,129,4.9,5.9,13.79,7.35,100070,11.1,-261.95,-268.333838,Moderada
10.949976,100830,0.1,119,1.3,2.2,10.81,7.75,100830,11,-262.05,-268.333838,Moderada
11.249994,101290,-0.8,110,2.7,3.6,12.9,7.08,101320,11.4,-261.95,-268.333838,Moderada
11.349969,101530,0.600002,114,3.4,4.6,11.43,8.56,101550,11.3,-261.85,-268.333838,Moderada
10.450006,101620,0.300002,157,3,4.1,10,7.38,101660,10.8,-261.85,-266.057939,Media
10.550012,101570,0,154,3.4,4.4,10.81,8.53,101540,10.8,-261.95,-266.057939,Media
10.450006,101290,1.6,155,3.3,3.8,10,7.54,101270,10,-261.95,-266.057939,Media
10.149988,101040,3,201,4.2,5.1,11.43,8.12,101070,10,-261.95,-266.057939,Media
9.749994,100690,4.3,155,2.8,3.5,14.81,8.1,100830,9.9,-261.85,-268.333838,Moderada
9.249994,100430,2.2,136,2,2.9,13.79,9.36,100570,9.6,-261.75,-266.057939,Media
8.749994,100320,1.4,124,4.4,5.8,12.9,8.06,100460,8.9,-262.05,-268.333838,Moderada
8.85,100150,2,141,6.3,7.7,12.9,8.8,100260,10,-261.75,-266.057939,Media
9.149988,99920,3.8,158,6,6.7,12.9,6.53,99980,9.7,-261.75,-266.057939,Media
8.950006,99740,5.7,147,9.4,10.9,12.12,6.2,99670,9.9,-261.75,-266.057939,Media
9.649988,99360,8.9,180,6,7.2,12.12,5.56,99480,9.8,-261.75,-266.057939,Media
9.449976,98810,7.4,133,7.7,9,11.43,5.94,99040,9.5,-261.85,-268.333838,Moderada
9.450006,98560,6.6,135,10.8,13.5,12.9,6.52,98680,10.1,-261.75,-268.340646,MuyAlta
9.049982,98710,2.500001,237,5.1,7.4,13.79,8.66,98510,8.1,-261.75,-268.333838,Moderada
9.149988,98980,2.4,243,8.8,10.6,11.43,7.39,98860,9.2,-261.75,-268.333838,Moderada
9.050012,99290,4.9,181,6,7.1,14.81,8.04,99180,9.1,-261.75,-268.333838,Moderada
8.649988,99630,5.000003,222,7.8,10.1,13.79,8.16,99610,8.3,-261.85,-268.333838,Moderada
8.950006,99910,5.9,205,5.4,7,10.81,7.42,99880,9,-261.85,-268.333838,Moderada
9.950006,99680,-0.499998,123,6,7.3,12.9,7.55,99840,9.6,-261.85,-268.333838,Moderada
9.85,98710,-8.899999,59,10.4,12.9,13.79,6.64,99050,9.8,-261.85,-268.333838,Moderada
8.749963,97870,-11.499998,43,13.8,19.8,7.14,6.01,98250,8.3,-261.85,-268.340646,MuyAlta
8.35,97760,-10.1,9,13.4,16.4,10,7.74,97690,7.8,-261.95,-268.340646,MuyAlta
9.050012,98490,-5.1,317,13.8,16.9,10.81,6.74,98150,8,-262.05,-268.333838,Moderada
8.149988,99270,0.100002,312,7.4,9.5,9.09,7.31,99080,8.3,-262.05,-268.333838,Moderada
7.949976,99540,-0.199998,335,4.6,5.9,13.79,8.7,99480,8.9,-262.05,-266.057939,Media
7.549982,99280,-6.3,356,5.8,7.7,11.43,7.61,99400,9,-262.15,-268.333838,Moderada
7.649988,98720,-16.899998,356,10.2,12.7,11.43,7.48,98970,8.9,-262.15,-268.333838,Moderada
7.249994,98370,-16.599998,337,12.9,15.4,5.88,5.41,98380,8.8,-262.15,-268.333838,Moderada
