@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.MathExpression-EA+273.15-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-96020 )/(103850-96020)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9 )/(21.1+17.9)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-0 )/(359-0)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4 )/(26.1-0.4)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1 )/(11.09-3.1)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9 )/(15.8+0.9)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-6 )/(16.1-6)-V-R7'

@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
0.643678,0.358974,0.877437,0.155642,0.352941,0.928144,0.90099,Baja
0.628352,0.346154,0.991643,0.237354,0.382979,0.886228,0.90099,Baja
0.619413,0.376923,0.966574,0.14786,0.340426,0.94012,0.920792,Baja
0.610473,0.34359,0.183844,0.194553,0.403004,0.958084,0.970297,Baja
0.619413,0.294872,0.133705,0.291829,0.269086,0.946108,0.940594,Media
0.623244,0.241026,0.027855,0.198444,0.260325,0.958084,0.930693,Baja
0.627075,0.205128,0.958217,0.315175,0.226533,0.97006,0.920792,Media
0.634738,0.253846,0.986072,0.272374,0.28786,0.994012,0.940594,Media
0.633461,0.330769,0.97493,0.151751,0.36796,0.97006,0.940594,Baja
0.632184,0.407692,0.270195,0.241245,0.342929,0.97006,0.930693,Baja
0.637292,0.346154,0.119777,0.319066,0.168961,0.928144,0.930693,Media
0.643678,0.323077,0.022284,0.311284,0.252816,0.88024,0.930693,Baja
0.659004,0.310256,0.139276,0.252918,0.291615,0.928144,0.930693,Media
0.65645,0.266667,0.128134,0.338521,0.2403,0.952096,0.920792,Media
0.671775,0.276923,0.064067,0.338521,0.175219,0.946108,0.930693,Baja
0.680715,0.269231,0.94429,0.303502,0.135169,0.964072,0.940594,Baja
0.697318,0.320513,0.916435,0.22179,0.185232,0.958084,0.950495,Baja
0.704981,0.320513,0.857939,0.29572,0.116395,0.958084,0.940594,Baja
0.717752,0.392308,0.816156,0.252918,0.078849,0.94012,0.930693,Baja
0.722861,0.412821,0.785515,0.237354,0.085106,0.952096,0.940594,Baja
0.740741,0.412821,0.832869,0.319066,0.077597,0.958084,0.940594,Baja
0.729246,0.417949,0.832869,0.315175,0.158949,0.952096,0.950495,Baja
0.747126,0.397436,0.844011,0.330739,0.163955,0.958084,0.960396,Baja
0.753512,0.417949,0.818942,0.280156,0.211514,0.97006,0.950495,Baja
0.762452,0.428205,0.827298,0.210117,0.157697,0.958084,0.960396,Baja
0.770115,0.461538,0.763231,0.171206,0.291615,0.946108,0.950495,Baja
0.757344,0.566667,0.601671,0.128405,0.256571,0.94012,0.950495,Baja
0.734355,0.682051,0.479109,0.252918,0.332916,0.958084,0.970297,Media
0.694764,0.697436,0.423398,0.354086,0.305382,0.91018,0.960396,Media
0.66539,0.615385,0.626741,0.249027,0.26408,0.94012,0.950495,Media
0.646232,0.548718,0.562674,0.120623,0.332916,0.946108,0.960396,Baja
0.636015,0.476923,0.807799,0.280156,0.260325,0.946108,0.970297,Media
0.627075,0.45641,0.766017,0.36965,0.32791,0.928144,0.970297,Media
0.618135,0.420513,0.771588,0.428016,0.242804,0.976048,0.970297,Moderada
0.627075,0.451282,0.785515,0.544747,0.330413,0.97006,0.960396,Moderada
0.64751,0.476923,0.777159,0.478599,0.361702,0.976048,0.960396,Media
0.648787,0.497436,0.754875,0.392996,0.31164,0.958084,0.960396,Media
0.648787,0.497436,0.760446,0.416342,0.266583,0.958084,0.950495,Media
0.65645,0.520513,0.754875,0.346304,0.296621,0.958084,0.940594,Media
0.648787,0.617949,0.688022,0.315175,0.337922,0.958084,0.950495,Media
0.614304,0.45641,0.738162,0.249027,0.331665,0.832335,0.940594,Media
0.650064,0.341026,0.816156,0.463035,0.290363,0.94012,0.940594,Media
0.698595,0.415385,0.802228,0.373541,0.314143,0.946108,0.940594,Media
0.734355,0.441026,0.788301,0.400778,0.331665,0.976048,0.940594,Media
0.756066,0.492308,0.754875,0.322957,0.335419,0.958084,0.940594,Media
0.750958,0.566667,0.707521,0.229572,0.340426,0.946108,0.940594,Media
0.713921,0.666667,0.498607,0.245136,0.317897,0.934132,0.920792,Media
0.607918,0.728205,0.29805,0.513619,0.181477,0.862275,0.920792,Media
0.505747,0.735897,0.5961,0.490272,0.202753,0.982036,0.930693,Media
0.455939,0.451282,0.70195,0.400778,0.277847,0.928144,0.920792,Moderada
0.57599,0.315385,0.824513,0.774319,0.36796,0.916168,0.90099,MuyAlta
0.639847,0.45641,0.791086,0.673152,0.480601,0.898204,0.871287,MuyAlta
0.678161,0.451282,0.760446,0.661479,0.478098,0.898204,0.861386,MuyAlta
0.698595,0.410256,0.779944,0.610895,0.500626,0.922156,0.831683,Moderada
0.748404,0.35641,0.796657,0.51751,0.470588,0.928144,0.841584,Moderada
0.810983,0.330769,0.883008,0.404669,0.501877,0.916168,0.851485,Moderada
0.855683,0.369231,0.852368,0.143969,0.463079,0.892216,0.851485,Media
0.89272,0.448718,0.749304,0.097276,0.339174,0.886228,0.851485,Baja
0.908046,0.592308,0.615599,0.155642,0.360451,0.916168,0.841584,Baja
0.891443,0.689744,0.557103,0.361868,0.193992,0.916168,0.861386,Baja
0.860792,0.75641,0.529248,0.40856,0.214018,0.922156,0.841584,Media
0.817369,0.807692,0.526462,0.474708,0.274093,0.94012,0.841584,Moderada
0.776501,0.784615,0.545961,0.544747,0.339174,1,0.831683,Moderada
0.747126,0.735897,0.579387,0.486381,0.439299,0.97006,0.841584,Moderada
0.719029,0.646154,0.657382,0.361868,0.401752,0.934132,0.841584,Moderada
0.713921,0.55641,0.682451,0.276265,0.483104,0.934132,0.831683,Moderada
0.704981,0.525641,0.657382,0.330739,0.443054,0.928144,0.831683,Media
0.711367,0.479487,0.690808,0.291829,0.404255,0.922156,0.841584,Media
0.704981,0.558974,0.662953,0.202335,0.444305,0.916168,0.821782,Media
0.67433,0.597436,0.598886,0.194553,0.430538,0.91018,0.841584,Baja
0.634738,0.512821,0.317549,0.198444,0.345432,0.874251,0.821782,Media
0.614304,0.512821,0.952646,0.459144,0.209011,0.844311,0.851485,Baja
0.619413,0.520513,0.754875,0.151751,0.30413,0.856287,0.841584,Media
0.58493,0.617949,0.479109,0.280156,0.331665,0.904192,0.861386,Media
0.546616,0.646154,0.428969,0.459144,0.210263,0.892216,0.861386,Moderada
0.561941,0.566667,0.732591,0.599222,0.275344,0.88024,0.811881,Media
0.57599,0.648718,0.654596,0.36965,0.321652,0.898204,0.762376,Media
0.551724,0.741026,0.593315,0.377432,0.317897,0.898204,0.752475,Media
0.501916,0.658974,0.537604,0.284047,0.382979,0.898204,0.752475,Moderada
0.461047,0.564103,0.660167,0.237354,0.516896,0.838323,0.80198,Moderada
0.448276,0.55641,0.718663,0.108949,0.55194,0.850299,0.792079,Moderada
0.455939,0.489744,0.710306,0.202335,0.594493,0.850299,0.841584,Moderada
0.500639,0.448718,0.818942,0.210117,0.56821,0.868263,0.851485,Moderada
0.528736,0.448718,0.75766,0.245136,0.565707,0.892216,0.861386,Moderada
0.554278,0.376923,0.774373,0.272374,0.57572,0.862275,0.821782,Media
0.586207,0.353846,0.805014,0.400778,0.385482,0.850299,0.80198,Media
0.636015,0.292308,0.866295,0.206226,0.478098,0.820359,0.821782,Media
0.684547,0.315385,0.924791,0.357977,0.387985,0.844311,0.851485,Media
0.727969,0.320513,0.899721,0.272374,0.410513,0.838323,0.841584,Media
0.772669,0.335897,0.81337,0.280156,0.499374,0.838323,0.841584,Media
0.805875,0.330769,0.846797,0.252918,0.540676,0.838323,0.831683,Media
0.833972,0.369231,0.835655,0.284047,0.458073,0.862275,0.861386,Media
0.853129,0.379487,0.89415,0.190661,0.436796,0.850299,0.841584,Media
0.854406,0.535897,0.707521,0.22179,0.366708,0.856287,0.831683,Baja
0.827586,0.610256,0.559889,0.225681,0.315394,0.856287,0.831683,Baja
0.802043,0.705128,0.529248,0.33463,0.192741,0.874251,0.841584,Media
0.729246,0.823077,0.473538,0.486381,0.175219,0.886228,0.831683,Moderada
0.657727,0.933333,0.487465,0.645914,0.366708,0.91018,0.831683,MuyAlta
0.568327,0.894872,0.456825,0.747082,0.534418,0.88024,0.821782,MuyAlta
0.443167,0.866667,0.423398,0.766537,0.583229,0.874251,0.811881,MuyAlta
0.335888,0.758974,0.512535,0.55642,0.619524,0.922156,0.762376,MuyAlta
0.384419,0.402564,0.752089,0.455253,0.623279,0.778443,0.792079,MuyAlta
0.461047,0.510256,0.67688,0.342412,0.588235,0.814371,0.762376,Moderada
0.494253,0.592308,0.699164,0.36965,0.49562,0.844311,0.772277,Moderada
0.514687,0.533333,0.704735,0.276265,0.570713,0.808383,0.752475,Moderada
0.541507,0.535897,0.704735,0.29572,0.426783,0.826347,0.732673,Moderada
0.573436,0.576923,0.665738,0.264591,0.516896,0.820359,0.742574,Moderada
0.601533,0.646154,0.593315,0.229572,0.434293,0.802395,0.732673,Media
0.592593,0.671795,0.445682,0.284047,0.451815,0.766467,0.712871,Moderada
0.597701,0.597436,0.643454,0.478599,0.469337,0.754491,0.722772,Media
0.633461,0.482051,0.740947,0.280156,0.406758,0.766467,0.712871,Media
0.667944,0.458974,0.738162,0.256809,0.460576,0.820359,0.722772,Media
0.681992,0.479487,0.743733,0.14786,0.377972,0.796407,0.693069,Media
0.693487,0.505128,0.534819,0.042802,0.475594,0.784431,0.712871,Media
0.692209,0.535898,0.543175,0.140078,0.434293,0.814371,0.693069,Media
0.67433,0.489744,0.593315,0.015564,0.459324,0.814371,0.732673,Media
0.664112,0.523077,0.598886,0.175097,0.494368,0.682635,0.70297,Media
0.657727,0.476923,0.810585,0.303502,0.341677,0.736527,0.70297,Baja
0.679438,0.430769,0.849582,0.264591,0.337922,0.694611,0.683168,Baja
0.708812,0.423077,0.785515,0.287938,0.220275,0.730539,0.693069,Baja
0.726692,0.553846,0.643454,0.357977,0.324155,0.718563,0.693069,Media
0.722861,0.607692,0.598886,0.256809,0.337922,0.748503,0.683168,Baja
0.717752,0.576923,0.376045,0.151751,0.341677,0.694611,0.673267,Baja
0.716475,0.466667,0.103064,0.097276,0.369212,0.718563,0.683168,Baja
0.736909,0.379487,0.16156,0.210117,0.392991,0.772455,0.693069,Media
0.775223,0.253846,0.075209,0.322957,0.39174,0.784431,0.683168,Media
0.819923,0.192308,0.05571,0.389105,0.285357,0.796407,0.673267,Media
0.858238,0.179487,0.038997,0.361868,0.209011,0.796407,0.673267,Media
0.897829,0.192308,0.972145,0.291829,0.235294,0.754491,0.663366,Baja
0.904215,0.225641,0.952646,0.319066,0.249061,0.760479,0.673267,Baja
0.909323,0.271795,0.841226,0.315175,0.196496,0.766467,0.673267,Baja
0.888889,0.297436,0.91922,0.330739,0.221527,0.790419,0.663366,Baja
0.87484,0.274359,0.916435,0.311284,0.177722,0.778443,0.663366,Baja
0.864623,0.233333,0.997214,0.175097,0.245307,0.760479,0.673267,Baja
0.8659,0.253846,0.058496,0.241245,0.170213,0.778443,0.653465,Baja
0.855683,0.261539,0.030641,0.229572,0.162703,0.808383,0.663366,Media
0.833972,0.261539,0.013928,0.190661,0.330413,0.754491,0.653465,Baja
0.799489,0.364103,0.119777,0.101167,0.31164,0.742515,0.673267,Baja
0.775223,0.469231,0.342618,0.089494,0.307885,0.760479,0.722772,Baja
0.715198,0.651282,0.37883,0.287938,0.310388,0.784431,0.722772,Baja
0.652618,0.728205,0.43454,0.392996,0.157697,0.790419,0.732673,Moderada
0.568327,0.723077,0.415042,0.416342,0.355444,0.790419,0.722772,Moderada
0.503193,0.587179,0.348189,0.365759,0.425532,0.766467,0.722772,Media
0.473819,0.492308,0.29805,0.299611,0.375469,0.706587,0.722772,Moderada
0.480204,0.328205,0.183844,0.470817,0.380476,0.730539,0.722772,Moderada
0.501916,0.171795,0.05571,0.513619,0.475594,0.730539,0.722772,MuyAlta
0.551724,0.112821,0.077994,0.536965,0.460576,0.748503,0.722772,Moderada
0.60281,0.161538,0.061281,0.404669,0.473091,0.790419,0.712871,Moderada
0.664112,0.269231,0.963788,0.225681,0.420526,0.760479,0.712871,Media
0.675607,0.305128,0.980501,0.190661,0.40801,0.748503,0.712871,Media
0.711367,0.328205,0.846797,0.272374,0.36796,0.748503,0.712871,Media
0.733078,0.353846,0.827298,0.322957,0.372966,0.790419,0.712871,Media
0.750958,0.364103,0.832869,0.33463,0.352941,0.766467,0.712871,Media
0.754789,0.369231,0.883008,0.330739,0.286608,0.742515,0.70297,Media
0.749681,0.346154,0.855153,0.264591,0.245307,0.742515,0.70297,Baja
0.756066,0.320513,0.874652,0.245136,0.271589,0.748503,0.712871,Baja
0.756066,0.369231,0.930362,0.214008,0.241552,0.736527,0.712871,Baja
0.738186,0.325641,0.011142,0.229572,0.209011,0.730539,0.70297,Baja
0.744572,0.369231,0.050139,0.136187,0.168961,0.724551,0.70297,Baja
0.730524,0.320513,0.097493,0.194553,0.284105,0.736527,0.722772,Baja
0.725415,0.382051,0.256267,0.108949,0.185232,0.676647,0.70297,Baja
0.710089,0.3,0.139276,0.284047,0.140175,0.766467,0.70297,Baja
0.719029,0.317949,0.086351,0.280156,0.14393,0.778443,0.693069,Baja
0.717752,0.271795,0.994429,0.268482,0.131414,0.766467,0.70297,Baja
0.733078,0.282051,0.002786,0.245136,0.198999,0.748503,0.693069,Baja
0.731801,0.307692,0.02507,0.233463,0.222778,0.724551,0.693069,Baja
0.736909,0.341026,0.052925,0.241245,0.296621,0.730539,0.693069,Media
0.742018,0.371795,0.997214,0.167315,0.505632,0.742515,0.70297,Baja
0.758621,0.430769,0.119777,0.175097,0.599499,0.736527,0.693069,Media
0.785441,0.425641,0.949861,0.066148,0.650814,0.712575,0.693069,Media
0.796935,0.484615,0.348189,0.151751,0.738423,0.742515,0.693069,Media
0.803321,0.453846,0.370474,0.171206,0.951189,0.754491,0.70297,Media
0.793103,0.538462,0.364903,0.287938,0.669587,0.730539,0.693069,Media
0.782886,0.58718,0.359331,0.346304,0.574468,0.736527,0.693069,Media
0.756066,0.605128,0.356546,0.404669,0.232791,0.718563,0.683168,Media
0.717752,0.635897,0.395543,0.478599,0.249061,0.748503,0.683168,Moderada
0.675607,0.712821,0.356546,0.536965,0.352941,0.772455,0.683168,Moderada
0.633461,0.715385,0.364903,0.673152,0.389237,0.790419,0.683168,MuyAlta
0.588761,0.728205,0.37883,0.684825,0.44806,0.808383,0.673267,MuyAlta
0.526181,0.702564,0.337047,0.715953,0.459324,0.778443,0.663366,MuyAlta
0.457216,0.723077,0.325905,0.719844,0.515645,0.778443,0.663366,MuyAlta
0.435504,0.730769,0.331476,0.700389,0.520651,0.832335,0.653465,MuyAlta
0.41507,0.605128,0.331476,0.571984,0.473091,0.814371,0.653465,MuyAlta
0.378033,0.584615,0.284123,0.571984,0.544431,0.790419,0.653465,MuyAlta
0.371648,0.523077,0.314763,0.389105,0.604506,0.808383,0.653465,MuyAlta
0.342273,0.369231,0.250696,0.575875,0.583229,0.736527,0.653465,MuyAlta
0.314176,0.369231,0.175487,0.642023,0.556946,0.706587,0.643564,MuyAlta
0.312899,0.361538,0.208914,0.618677,0.613267,0.736527,0.643564,Moderada
0.319285,0.387179,0.220056,0.486381,0.465582,0.706587,0.633663,Moderada
0.323116,0.366667,0.211699,0.346304,0.548185,0.724551,0.633663,Moderada
0.33461,0.397436,0.197772,0.326848,0.414268,0.712575,0.633663,Moderada
0.344828,0.364103,0.139276,0.272374,0.57572,0.718563,0.633663,Moderada
0.346105,0.451282,0.206128,0.311284,0.489362,0.706587,0.633663,Media
0.34355,0.415385,0.122563,0.167315,0.553191,0.682635,0.623762,Media
0.315453,0.492308,0.253482,0.101167,0.449312,0.700599,0.623762,Media
0.295019,0.464103,0.913649,0.136187,0.564456,0.694611,0.633663,Media
0.266922,0.505128,0.707521,0.038911,0.536921,0.664671,0.623762,Media
0.249042,0.492308,0.398329,0.120623,0.540676,0.634731,0.623762,Media
0.252874,0.492308,0.668524,0.194553,0.428035,0.688623,0.613861,Media
0.260536,0.502564,0.752089,0.424125,0.336671,0.664671,0.623762,Media
0.251596,0.58718,0.671309,0.178988,0.409262,0.640719,0.623762,Media
0.270754,0.546154,0.64624,0.431907,0.342929,0.646707,0.623762,Moderada
0.353768,0.489744,0.710306,0.451362,0.379224,0.622754,0.623762,Moderada
0.440613,0.466667,0.721448,0.439689,0.52816,0.60479,0.613861,Moderada
0.492976,0.569231,0.573816,0.194553,0.595745,0.622754,0.613861,Moderada
0.514687,0.664103,0.498607,0.361868,0.538173,0.568862,0.613861,Moderada
0.508301,0.666667,0.431755,0.354086,0.440551,0.712575,0.613861,Moderada
0.443167,0.766667,0.384401,0.618677,0.291615,0.748503,0.613861,Moderada
0.386973,0.720513,0.345404,0.657588,0.362954,0.760479,0.613861,MuyAlta
0.357599,0.623077,0.674095,0.568093,0.491865,0.628743,0.60396,Moderada
0.41507,0.692308,0.601671,0.377432,0.496871,0.706587,0.60396,Moderada
0.45977,0.653846,0.607242,0.346304,0.561952,0.676647,0.60396,Moderada
0.455939,0.576923,0.426184,0.22179,0.521902,0.700599,0.594059,Moderada
0.445722,0.479487,0.206128,0.276265,0.531915,0.556886,0.594059,Moderada
0.44189,0.474359,0.406685,0.167315,0.564456,0.616766,0.594059,Moderada
0.436782,0.402564,0.423398,0.136187,0.584481,0.676647,0.594059,Moderada
0.43295,0.3,0.155989,0.276265,0.584481,0.688623,0.594059,Media
0.421456,0.210256,0.005571,0.428016,0.380476,0.688623,0.594059,Media
0.444444,0.220513,0.972145,0.490272,0.294118,0.688623,0.594059,Media
0.453384,0.269231,0.908078,0.536965,0.26408,0.640719,0.594059,Media
0.454662,0.320513,0.89415,0.428016,0.299124,0.610778,0.594059,Media
0.471264,0.371795,0.746518,0.233463,0.312891,0.556886,0.584158,Media
0.509579,0.376923,0.272981,0.081712,0.465582,0.592814,0.574257,Media
0.553001,0.358974,0.526462,0.046693,0.476846,0.646707,0.584158,Media
0.607918,0.323077,0.194986,0.066148,0.416771,0.652695,0.584158,Media
0.634738,0.317949,0.047354,0.155642,0.454318,0.670659,0.574257,Media
0.648787,0.292308,0.066852,0.167315,0.372966,0.694611,0.584158,Baja
0.641124,0.233333,0.075209,0.319066,0.286608,0.694611,0.584158,Media
0.644955,0.223077,0.083565,0.299611,0.230288,0.676647,0.574257,Media
0.641124,0.176923,0.061281,0.36965,0.256571,0.646707,0.564356,Media
0.637292,0.182051,0.008357,0.455253,0.246558,0.634731,0.574257,Media
0.633461,0.174359,0.963788,0.36965,0.279099,0.592814,0.574257,Media
0.624521,0.189744,0.958217,0.303502,0.266583,0.562874,0.564356,Media
0.610473,0.182051,0.05571,0.361868,0.244055,0.616766,0.564356,Media
0.613027,0.2,0.075209,0.466926,0.257822,0.550898,0.554455,Moderada
0.621967,0.212821,0.077994,0.36965,0.409262,0.676647,0.534653,Moderada
0.659004,0.289744,0.094708,0.233463,0.500626,0.688623,0.514851,Moderada
0.619413,0.374359,0.194986,0.29572,0.564456,0.682635,0.544554,Media
0.56705,0.435897,0.270195,0.357977,0.414268,0.688623,0.544554,Media
0.499361,0.433333,0.267409,0.377432,0.436796,0.700599,0.544554,Media
0.418902,0.528205,0.284123,0.486381,0.364205,0.724551,0.544554,Moderada
0.369093,0.597436,0.317549,0.478599,0.326658,0.724551,0.534653,Moderada
0.37931,0.646154,0.37883,0.307393,0.399249,0.718563,0.524752,Moderada
0.42401,0.602564,0.32312,0.361868,0.49562,0.706587,0.524752,Moderada
0.524904,0.512821,0.359331,0.214008,0.531915,0.718563,0.514851,Moderada
0.614304,0.461538,0.331476,0.070039,0.581977,0.712575,0.50495,Moderada
0.673052,0.438462,0.306407,0.124514,0.498123,0.736527,0.514851,Moderada
0.703704,0.474359,0.317549,0.163424,0.683354,0.730539,0.524752,Moderada
0.715198,0.466667,0.437326,0.143969,0.53567,0.700599,0.524752,Media
0.708812,0.458974,0.428969,0.155642,0.679599,0.700599,0.514851,Media
0.673052,0.5,0.431755,0.132296,0.555695,0.652695,0.514851,Media
0.641124,0.535897,0.559889,0.182879,0.628285,0.652695,0.514851,Media
0.596424,0.569231,0.431755,0.120623,0.625782,0.646707,0.524752,Moderada
0.563218,0.515385,0.37883,0.097276,0.783479,0.628743,0.534653,Media
0.54917,0.494872,0.345404,0.210117,0.620776,0.586826,0.50495,Moderada
0.527458,0.510256,0.392758,0.284047,0.713392,0.652695,0.534653,Media
0.498084,0.55641,0.440111,0.245136,0.429287,0.634731,0.534653,Media
0.475096,0.605128,0.409471,0.40856,0.387985,0.646707,0.534653,Media
0.426564,0.687179,0.501393,0.264591,0.307885,0.640719,0.534653,Media
0.356322,0.648718,0.370474,0.33463,0.355444,0.622754,0.524752,Moderada
0.324393,0.628205,0.376045,0.509728,0.428035,0.658683,0.534653,MuyAlta
0.34355,0.523077,0.660167,0.272374,0.69587,0.538922,0.534653,Moderada
0.378033,0.520513,0.67688,0.396887,0.536921,0.60479,0.534653,Moderada
0.417625,0.584615,0.504178,0.2607,0.618273,0.598802,0.534653,Moderada
0.461047,0.58718,0.618384,0.377432,0.633292,0.550898,0.524752,Moderada
0.496807,0.610256,0.571031,0.256809,0.540676,0.592814,0.524752,Moderada
0.467433,0.446154,0.342618,0.268482,0.556946,0.628743,0.524752,Moderada
0.34355,0.230769,0.164345,0.486381,0.443054,0.640719,0.524752,Moderada
0.236271,0.164103,0.119777,0.754864,0.364205,0.550898,0.524752,MuyAlta
0.222222,0.2,0.02507,0.622568,0.580726,0.520958,0.514851,MuyAlta
0.315453,0.328205,0.883008,0.642023,0.455569,0.532934,0.50495,Moderada
0.41507,0.461539,0.869081,0.354086,0.526909,0.550898,0.50495,Moderada
0.449553,0.453846,0.933148,0.214008,0.700876,0.586826,0.50495,Media
0.416347,0.297436,0.991643,0.284047,0.564456,0.592814,0.49505,Moderada
0.344828,0.025641,0.991643,0.478599,0.548185,0.586826,0.49505,Moderada
0.300128,0.033333,0.938719,0.583658,0.289111,0.580838,0.49505,Moderada
0.337165,0.233333,0.877437,0.59144,0.342929,0.580838,0.485149,Moderada
0.41507,0.420513,0.791086,0.431907,0.400501,0.550898,0.485149,Moderada
0.446999,0.535897,0.738162,0.330739,0.566959,0.54491,0.475248,Moderada
0.436782,0.633333,0.506964,0.264591,0.586984,0.592814,0.475248,Media
0.394636,0.661538,0.401114,0.412451,0.490613,0.592814,0.475248,Moderada
0.367816,0.676923,0.412256,0.529183,0.315394,0.467066,0.475248,Moderada
0.320562,0.669231,0.373259,0.571984,0.335419,0.628743,0.475248,Moderada
0.254151,0.605128,0.320334,0.677043,0.369212,0.688623,0.475248,MuyAlta
0.173691,0.564103,0.289694,0.801556,0.548185,0.694611,0.465347,MuyAlta
0.146871,0.605128,0.225627,0.836576,0.714643,0.658683,0.455446,MuyAlta
0.187739,0.805128,0.440111,0.564202,0.68836,0.694611,0.455446,MuyAlta
0.190294,0.771795,0.428969,0.447471,0.682103,0.664671,0.455446,MuyAlta
0.215837,0.784615,0.445682,0.478599,0.663329,0.676647,0.455446,MuyAlta
0.243934,0.817949,0.506964,0.536965,0.603254,0.682635,0.445545,MuyAlta
0.266922,0.784615,0.467967,0.501946,0.525657,0.664671,0.445545,Moderada
0.295019,0.651282,0.462396,0.307393,0.493116,0.664671,0.445545,Moderada
0.357599,0.620513,0.493036,0.264591,0.550688,0.646707,0.445545,Moderada
0.380587,0.651282,0.401114,0.40856,0.554443,0.676647,0.445545,Moderada
0.340996,0.764103,0.320334,0.669261,0.42428,0.694611,0.445545,MuyAlta
0.35249,0.782051,0.437326,0.494163,0.484355,0.682635,0.435644,MuyAlta
0.329502,0.574359,0.359331,0.533074,0.593242,0.676647,0.435644,MuyAlta
0.254151,0.661539,0.281337,0.136187,0.767209,0.610778,0.435644,MuyAlta
0.283525,0.828205,0.45961,0.451362,0.778473,0.60479,0.425743,MuyAlta
0.264368,0.848718,0.431755,0.599222,0.649562,0.658683,0.425743,MuyAlta
0.224777,0.876923,0.451253,0.692607,0.593242,0.51497,0.425743,MuyAlta
0.227331,0.841026,0.445682,0.634241,0.670839,0.616766,0.425743,MuyAlta
0.342273,0.776923,0.643454,0.622568,0.540676,0.60479,0.425743,MuyAlta
0.422733,0.730769,0.612813,0.51751,0.602003,0.622754,0.415842,MuyAlta
0.440613,0.684615,0.557103,0.373541,0.563204,0.586826,0.415842,Moderada
0.412516,0.748718,0.420613,0.412451,0.455569,0.60479,0.415842,Moderada
0.365262,0.766667,0.428969,0.540856,0.35169,0.586826,0.415842,Moderada
0.348659,0.597436,0.423398,0.412451,0.401752,0.634731,0.415842,Moderada
0.274585,0.679487,0.339833,0.564202,0.370463,0.616766,0.415842,Moderada
0.232439,0.748718,0.470752,0.342412,0.375469,0.580838,0.405941,Moderada
0.280971,0.789744,0.649025,0.634241,0.430538,0.51497,0.39604,MuyAlta
0.332056,0.84359,0.498607,0.486381,0.533166,0.467066,0.39604,MuyAlta
