@relation 'AlturaOla-Test-weka.filters.unsupervised.attribute.Remove-R8,11-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute DPD numeric
@attribute APD numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
285.399963,102250,88,-2.599998,13.6,185,10,10,5.49,Moderada
285.699982,101740,93,-8.499998,15.5,160,12.8,11.43,6.06,MuyAlta
285.899994,101290,100,3.700001,19.299999,191,14.4,10,6.66,MuyAlta
287.399994,101480,92,3.900002,11.4,197,13.3,10.81,7.1,MuyAlta
286.600006,101200,100,0.400002,12.1,197,11.5,9.09,6.77,Moderada
286.799988,101140,100,3.100002,6.7,209,5.6,10,7.1,Moderada
286.299988,101010,100,2.500001,10.8,195,9.8,9.09,6.16,Moderada
286.600006,100870,100,3.3,16.1,200,10.3,10,6.34,Moderada
287.5,100840,97,4.100001,15.6,194,12.3,9.09,6.34,Moderada
287.200012,100910,97,3.200001,14.2,204,11.7,10,6.6,Moderada
286.999969,100960,98,-0.1,15.8,190,12,9.09,6.16,Moderada
287.399963,100830,93,-3.199998,16.700001,177,13,10,6.5,Moderada
286.599976,100500,94,-5.7,16.000002,166,12.8,9.09,6.1,MuyAlta
286.399994,100270,99,0.300003,16.000002,164,14.4,10.81,6.83,MuyAlta
286.399963,100760,87,3.9,9.8,203,10,10.81,7.26,MuyAlta
286.899994,100860,80,1.400002,10.100001,186,8.9,12.12,8.58,Moderada
286.700012,100870,79,4.400002,7.8,205,7.5,10,6.93,Moderada
285.600006,101000,85,6.9,6.4,219,7.3,10,7.04,Moderada
285,101200,84,7.3,7.3,234,7.8,10.81,6.79,Moderada
284.799988,101240,78,7.4,7.100003,227,8,10,6.69,Moderada
284.999969,101430,82,4.100001,7.1,228,8.2,10.81,7.01,Moderada
284.799988,101520,83,4.700002,7.300002,214,6.6,10.81,7.32,Moderada
284.600006,101530,86,0.5,7.200003,187,7.5,10.81,6.78,Media
284.799988,101190,81,-7.699998,7.3,150,9.2,10.81,5.91,Moderada
284.899963,100060,97,-15.999998,6.100001,115,14,6.25,5.72,MuyAlta
286.899994,98680,95,-3.899998,15.400002,153,11.4,9.09,6.6,MuyAlta
286.499969,98560,79,12.800001,24.500004,190,20.8,10.81,8.3,MuyAlta
284.199982,99450,81,13.4,19,212,20.2,12.9,8.72,MuyAlta
284.5,100270,79,14.900002,11.7,231,15.4,12.12,8.36,MuyAlta
284.100006,101040,81,11.7,7.9,240,14.5,11.43,7.98,MuyAlta
284,101370,80,5,9.400002,237,8.6,10.81,7.68,MuyAlta
284,101110,88,-3.899998,13.900002,177,9,10.81,7.74,Moderada
285.799988,100740,88,-3.2,16.9,156,14.2,9.09,6.27,MuyAlta
284.799988,100430,93,0.8,12.8,168,9.9,10,6.94,MuyAlta
285,100330,91,0.3,9.2,175,9.1,16,10.99,MuyAlta
284.699982,100210,89,0.7,6.800002,167,5.9,16,9.67,MuyAlta
284.5,100080,94,-2.6,5.5,143,7,13.79,8.9,Moderada
284.199982,99930,100,0.600002,-0.4,96,2,11.43,8.16,Moderada
283.399994,99620,100,-0.2,-3.399998,3,6.4,11.43,8.12,Moderada
283.199982,99240,98,4.7,-1.8,300,6.8,11.43,7.36,Moderada
284.200012,98970,89,-0.199998,-1.999998,265,3.7,9.09,7.4,Moderada
285.799988,97830,87,-2.699998,-2.399997,41,7.6,11.43,7.67,MuyAlta
284.700012,97790,89,4.000001,13.8,217,20.7,10.81,6.62,MuyAlta
284.899994,98400,78,5.700002,13.6,186,11.9,9.09,7.13,MuyAlta
283.899994,99070,79,4.4,10.800001,213,9.6,10.81,7.24,Moderada
284.299988,99300,79,-0.1,8.500002,182,9.2,10,6.59,Moderada
284.299988,99050,79,-8.199999,3.6,134,7,9.09,7.09,Moderada
285.199982,98010,84,-12.099997,-7.3,75,10.6,9.09,6.17,MuyAlta
286.100006,96740,93,-7.6,-2.9,104,10.8,9.09,7.39,MuyAlta
284.699982,96450,96,8.2,2.8,95,10.1,12.12,8.51,MuyAlta
283.799988,97390,90,24.600002,15.6,244,17.8,12.12,7.93,MuyAlta
283.199982,98600,79,16.700003,18.600002,226,17.7,12.12,9.35,MuyAlta
282.799988,99320,79,5.7,13.000002,194,13,11.43,8,MuyAlta
282.499969,99370,77,6.8,8.100001,204,8.8,10.81,7.91,Moderada
282.5,99420,76,7.2,6.1,226,6,10,7.63,Moderada
283.299988,99640,74,9.5,6.600001,224,6.9,9.09,6.6,Moderada
282.600006,99970,77,4.700002,6.700002,218,7,9.09,6.85,Moderada
283,100160,82,-0.999998,6.000001,184,5.5,10,6.72,Media
284,99750,80,-9.599998,1.1,101,9,9.09,5.8,Moderada
285.399994,99190,70,-6.699997,4.100001,108,12.1,7.69,5.73,Moderada
284.799988,98930,78,-4.4,4.100001,138,3,10,7.13,MuyAlta
283.899963,98800,81,-4.3,1.5,81,6.4,10,7.4,Moderada
284.499969,98700,71,-6.999999,-1.999998,83,8.5,10,6.93,MuyAlta
284.600006,98780,63,-4.699998,-7.299998,34,8.3,12.12,8.34,Moderada
285.299988,99060,67,0.100002,-8.5,350,7.5,11.43,7.2,Moderada
284.899994,99400,77,2.200001,-6.599998,347,8.6,11.43,6.75,Moderada
284,99800,80,3.9,-4.6,351,6.7,9.09,6.53,Media
284,100320,76,9.800001,-3.799999,309,10.3,10.81,5.5,Moderada
282.899963,100700,79,11.800001,-2.5,292,9.3,9.09,5.6,Media
281.599976,100970,74,10.200002,2.100002,249,8.6,8.33,5.6,Media
280.399994,101060,75,4.400002,-1.2,280,7.6,9.09,5.64,Media
280.299988,101150,72,3.3,-1.599998,256,3.3,10,6.58,Moderada
280.499969,101180,69,5.100001,-4.6,301,6.9,8.33,6.39,Media
280.299988,101490,65,5.900002,-4.999999,311,8.6,10,5.75,Media
280.399994,101610,67,2.200001,-4.099997,322,6,7.69,6.24,Media
280.999969,101470,65,-5.6,-2.4,40,4.8,6.67,5.36,Baja
281.899963,100780,69,-14.8,-2.3,90,9.9,3.23,4.05,Moderada
281.899994,99940,90,-17.899998,-1.8,108,13.8,7.14,5.68,MuyAlta
282.999969,99360,96,-11.699999,-2.599998,77,15.3,9.09,6.21,MuyAlta
283.399994,99000,94,-6,-6.1,52,18.8,10.81,7.48,MuyAlta
283.100006,99250,91,3.600002,-12,23,15.2,10,7.17,MuyAlta
281.5,100190,83,5.700002,-12.3,352,11,10.81,7.45,Moderada
280.599976,100790,73,4.900002,-4.4,331,5.2,10.81,7.33,Moderada
281.799988,100380,75,-7.799998,8.6,130,6.8,9.09,7.15,Media
284.099976,99490,97,-2.999999,9.5,116,13.9,8.33,5.06,Moderada
283.5,99650,96,10.900002,2.9,237,7.9,7.14,6.25,Moderada
283.599976,99750,88,5.3,8.1,201,6.7,10.81,6.51,Moderada
283.700012,99360,85,8.9,5.4,209,9,11.43,7.16,Moderada
283.599976,99560,87,12.5,1.000002,281,8.8,12.12,7.57,Moderada
282.899963,99480,99,8.100001,7.5,224,5.2,12.12,8.22,Moderada
283.199982,99480,98,9.000002,6.3,239,8.1,13.79,8.69,MuyAlta
282.999969,99700,97,9.100001,-0.4,264,4.6,10.81,8.56,MuyAlta
283.299988,100380,87,9.400002,-8.999998,319,10.1,12.12,8.77,MuyAlta
282.600006,101130,90,12.300001,-6.599998,296,12.7,13.79,8.26,MuyAlta
282.399994,101510,83,10.7,-4.399999,297,9.4,12.9,7.98,Moderada
282.399994,101700,82,7.900002,-3.1,300,7.6,11.43,7.22,Moderada
282.799988,101980,79,6.500001,-4.499997,291,5.5,11.43,7.74,Moderada
281.899963,102160,82,1.200003,-4.799998,355,4.6,11.43,6.93,Media
281.299988,102450,72,-2.7,-3.199997,54,3.7,11.43,7.56,Media
280.799988,102400,71,-8.499998,2.2,118,6.6,8.33,6.79,Media
281.999969,102280,70,-12.2,5.5,102,10.1,10,5.05,Media
282.499969,101740,80,-12.9,9.100001,140,12.4,5.88,4.73,Moderada
283.099976,101190,93,-12.699999,9.4,127,14.9,8.33,6.31,MuyAlta
283.499969,100760,96,-4.1,10.700002,132,14.3,10,7.47,Moderada
282.899994,101080,97,9.1,11.500002,203,9.1,10,7.21,Moderada
282.600006,101230,89,10.100001,11.5,199,9,9.09,6.2,Moderada
282,101320,89,9.5,11.600001,223,12.8,10,5.99,Moderada
282.099976,101230,89,12.5,8.6,227,13.8,8.33,6.4,MuyAlta
281.799988,101530,88,17.100002,0.500002,272,12.9,10.81,7.27,Moderada
281.299988,101970,81,16.6,-2.399998,287,13.5,10,6.58,MuyAlta
280.499969,102410,79,14.400002,-2.599998,291,12.9,9.09,7.08,MuyAlta
280.999969,102830,92,10.800001,1.2,273,9,10,7.02,Moderada
282.899994,102910,85,9.100001,4.1,243,8.4,10,6.47,Media
282.299988,102860,93,6.600001,2.300002,251,6.9,9.09,5.89,Media
282.100006,102780,79,2.8,3.800002,257,2,8.33,5.58,Media
281.199982,102350,90,-6.799998,8.500002,165,9.1,9.09,6.01,Media
282.499969,101760,100,-6.7,15.500002,151,12.7,5.88,4.93,MuyAlta
283.599976,101460,99,-3.599998,16.200001,168,13.5,10,6.94,MuyAlta
283.599976,101160,99,-7.1,17.700001,167,13.3,10,6.78,MuyAlta
283.899994,100940,96,-7.999999,18.200001,156,14.5,10,6.85,MuyAlta
283.499969,100700,100,-9.399999,17.200001,156,14,10,7.3,MuyAlta
284,100640,100,-7.2,15.1,150,13.6,12.12,7.91,MuyAlta
283.599976,100350,100,-10.899999,11.500003,142,12.7,12.12,7.79,MuyAlta
283.299988,99740,100,-11.9,15.500002,133,13.9,12.12,7.84,MuyAlta
283.799988,99690,89,0,14.900002,161,12.8,12.12,8.05,MuyAlta
282.399994,99970,70,2.100002,10.500002,184,11,12.12,7.34,MuyAlta
281.899994,99780,63,-0.799998,3.700001,195,2.6,11.43,7.29,Moderada
281.899963,99520,78,3.900002,3.900002,212,2.6,10.81,7.56,Moderada
281.799988,99580,87,0.200002,10.600001,164,8,10.81,6.95,Moderada
282.700012,99290,85,-2.1,11.400002,151,8.7,10,6.72,Moderada
281.799988,99560,88,5.5,4.300002,243,3,10,7.15,Moderada
281.899994,100100,83,10.000002,4.1,221,3.8,10,7.74,Moderada
281.899994,100520,87,9,2.700001,258,5,11.43,8.27,Moderada
281.700012,101020,83,4.8,-0.8,278,1.5,11.43,7.93,Moderada
281.299988,101490,84,1.500003,-0.799998,330,2.5,10.81,7.29,Media
281.499969,101750,79,-4.9,0.400002,98,3.7,10,7.28,Media
282.100006,101840,86,-10,4.500001,111,6.8,9.09,6.29,Media
282.899963,101740,89,-12.199999,5.700002,115,9.6,9.09,4.98,Media
283.100006,101590,96,-12.8,7.400002,112,11.9,7.69,5.15,Moderada
283.799988,101370,96,-8.8,6.800002,131,11.8,8.33,5.95,Moderada
283.799988,101160,98,-5.1,8.7,142,7.8,14.81,7.45,Moderada
283.599976,100810,100,2.700001,12.3,171,9.2,13.79,7.44,Moderada
282.799988,100830,100,5.600001,10.7,224,8.1,12.9,7.2,Moderada
282.5,101060,93,7.900002,7.000001,237,8.8,11.43,6.48,Moderada
282.200012,101200,95,2.300002,7.900003,203,5.5,8.33,6.42,Media
282.299988,100920,100,-1.299999,10,174,7.9,7.69,5.97,Media
282.799988,100670,100,-2.1,10.600001,146,5.1,7.69,6.11,Media
283.200012,100320,99,-3.5,11.1,170,6.6,8.33,5.74,Moderada
283.099976,99860,98,-2.699998,12.900002,163,10.3,8.33,5.95,Moderada
282.499969,100030,99,2.200001,10.1,184,7,8.33,6.07,Moderada
281.899994,100200,91,0.600002,8.3,180,6.5,9.09,6.46,Moderada
282.100006,100170,86,1.800002,6.5,191,6,9.09,6.27,Moderada
281.499969,100050,81,3.100002,2.300002,225,3.7,9.09,7,Moderada
281.399963,99950,81,5.900002,3.1,229,4.9,8.33,6.89,Moderada
279.799988,99920,86,9.200002,3,235,6.5,9.09,6.85,Moderada
280.200012,99890,79,8.7,4.4,252,8.7,10,7.55,Moderada
281,99640,78,7.8,5.2,248,7.7,10.81,7.69,Moderada
280.499969,99480,85,2.8,5.100001,181,3.2,11.43,7.55,Moderada
280.200012,99280,83,1.100002,2.8,183,2.3,10,6.76,Media
280.399994,99140,82,1.700001,-1.499998,336,4.4,10.81,6.79,Media
281,99100,79,4.1,-2,304,3.7,10,7.13,Media
280.399963,99240,81,4.9,-0.1,278,1.6,10.81,6.81,Media
279.799988,99280,85,7,-0.9,263,3.4,10.81,8.07,Moderada
279.899994,99210,71,5.600003,-0.399997,199,2.8,10.81,7.65,Media
279.699982,99460,73,5.4,-4.2,311,3.6,10,7.2,Media
280.100006,99890,79,4.5,-6.499999,312,6,9.09,6.74,Media
280.700012,100280,88,6.200002,-5.9,291,7.4,10,6.43,Media
280.799988,100610,80,3.400002,-2.899998,289,5.2,8.33,6.14,Media
281.299988,100580,72,-0.099998,2.100002,329,2.6,8.33,5.75,Baja
281.599976,100000,76,-6.499997,9.200002,136,8.4,8.33,4.83,Moderada
282.699982,98340,92,-0.5,14.200002,181,14.7,11.663012,7.671493,MuyAlta
281.199982,99030,92,13.6,13.800001,215,12.9,11.43,7.64,MuyAlta
281.999969,99140,77,-5.899999,11.9,169,9.5,10.81,7.46,Moderada
282.499969,98300,93,-15.399999,14.400003,136,13.1,10,6.86,MuyAlta
282.699982,97660,99,-6.599998,11.3,129,16.4,10,6.86,MuyAlta
282.999969,97590,90,-2.399998,3.300003,140,4.7,10,7.95,MuyAlta
282.899963,97190,93,-0.2,2.9,354,0.8,11.43,8.2,MuyAlta
282.100006,97410,96,7.200002,10.100001,219,8.7,10.81,7.96,MuyAlta
282.5,97910,84,-0.8,11.800001,172,9.1,11.43,8.23,MuyAlta
282.399994,98020,88,-1.799999,12.900002,170,9.8,11.43,7.67,MuyAlta
282.399994,98250,93,-1.4,9.900002,164,8.5,12.9,8.11,MuyAlta
281.799988,98360,90,0.900002,9.500002,159,7.9,12.12,7.85,Moderada
281.999969,98530,86,4.800002,8.2,177,7.7,11.43,7.55,Moderada
280.899994,98860,88,8.500002,3.600002,243,7,12.9,7.53,Moderada
280.599976,99310,80,8.6,-0.1,250,6.1,10,7.91,Moderada
279.700012,99690,77,9.200002,-2.999999,283,8.4,10,7.88,Moderada
280.200012,100180,74,6.5,-2.799999,290,7.4,10.81,8.05,Moderada
279.799988,100500,65,6.1,-2.699998,272,6.5,10,7.36,Moderada
279.399963,100770,62,5.500001,-0.3,283,5.5,10,7.05,Moderada
279.100006,100850,62,2.9,1.300002,254,5.8,10,6.77,Media
279.499969,100830,70,-0.499998,1.2,0,1.7,10,6.9,Media
279.399994,100830,60,-2.399998,0.900002,58,0.8,9.09,7.08,Baja
279.399994,101070,57,-1.299999,-3.999999,313,6.2,9.09,6.46,Media
279.799988,101410,53,2.300002,-4.399999,302,7.9,10.81,6.38,Moderada
280.199982,101770,57,5.400002,-3.599997,317,9.7,12.9,7.31,Moderada
280.199982,101930,70,9.200002,0.100002,266,9.2,11.43,6.28,Media
280.100006,101880,80,8.300001,-1.699998,300,8,10.81,6.07,Media
280.200012,102120,89,6.900002,-2.699998,292,6.1,9.09,6.22,Media
280.100006,102160,90,6.700002,-0.4,262,7,6.67,5.8,Media
281.099976,102360,80,3.600002,0.600003,280,6.1,7.69,6.25,Media
280.700012,102330,81,3.600002,2.6,227,4.9,12.12,7.24,MuyAlta
280.899994,102330,78,0.500002,3.4,194,4.1,11.43,9.61,Moderada
280.699982,102340,82,-1.799999,3.4,187,4.2,13.79,9.14,Moderada
281.200012,102430,89,-3.5,2.5,153,4.6,12.12,9.03,Media
281.200012,102430,87,-3.999997,2.300002,149,5.1,11.43,7.34,Media
281.299988,102560,83,-4.299998,4.5,154,4.9,11.43,8.41,Moderada
281.399994,102520,83,-4.8,5.2,179,5.1,12.9,9.1,Moderada
281.200012,102570,87,-3.999999,4.700002,148,4.8,12.12,9.76,Moderada
281.200012,102350,84,-3.999999,6.6,155,6.7,10.81,8.42,Moderada
281.799988,102300,84,-4.6,8.3,153,7.2,12.9,8.42,Moderada
281.799988,102170,95,-3.699998,9.700002,150,7.7,12.12,6.83,Moderada
281.799988,102170,98,-1.2,8.1,161,9,10.81,6.49,Moderada
281.399963,102200,100,1.2,6.200002,187,6.3,12.12,7.49,Moderada
281.399963,102180,100,-1.4,5.800002,170,2.4,19.05,9.04,Moderada
281.899963,101840,100,0.000002,8.2,174,7.6,19.05,8.77,Moderada
282.200012,101580,96,-3.7,9.000002,165,9.3,16,8.22,Moderada
282.299988,101160,96,-2.599998,9.5,169,9.9,16,8.27,MuyAlta
281.700012,100730,98,-3.699998,10.6,163,10,14.81,8.49,Moderada
281.999969,100370,95,-4.699998,13.600001,162,13.1,7.69,6.51,MuyAlta
281.899994,99860,96,-8.799998,12.700002,152,13.9,13.79,7.15,MuyAlta
281.799988,99270,98,-9.6,12.4,137,15.2,10,7.15,MuyAlta
281.499969,98920,98,-11.099998,10.000002,139,14.3,10.81,7.32,MuyAlta
281.700012,98230,97,-9.899999,4.200002,124,13.6,11.43,7.95,MuyAlta
281.899994,97880,89,-1.4,8.6,103,15.3,11.43,7.76,MuyAlta
280.700012,98770,82,13.100001,17.800001,221,20.3,13.79,9.19,MuyAlta
280.999969,99300,77,-0.499998,10.700002,194,12.6,12.12,8.06,MuyAlta
281.299988,98740,86,-4.4,5.900002,124,11.2,11.43,8.04,MuyAlta
280.499969,98720,89,6.2,5.200002,267,6.6,12.12,7.92,MuyAlta
279.399994,99100,77,10.5,-0.899998,253,5.6,10.81,8.33,MuyAlta
279.100006,99330,74,8.6,-3.3,286,8.2,12.12,8.22,MuyAlta
278.799988,99460,69,11.5,-2.299999,283,10,12.12,8.31,Moderada
278.899963,99680,78,5.000001,12.300001,217,8.6,11.43,7.31,Moderada
281.399963,99270,86,8.800003,12.700002,227,10.8,12.12,6.86,MuyAlta
280.100006,98780,100,-0.3,10.500002,193,7.2,12.12,7.48,Moderada
281.999969,97920,91,3.9,8.7,193,11.2,12.12,6.98,Moderada
281.100006,97440,89,17.200001,5.3,261,11.4,10,7.17,MuyAlta
280.299988,97800,72,11.600001,2.700001,257,8.9,10.81,7.25,Moderada
279.5,97890,65,10.600001,1.600002,259,7.4,10,6.79,MuyAlta
278.5,98340,78,16.799999,0.300002,282,15.6,9.09,7.3,MuyAlta
276.699982,98960,86,19.5,3.700001,268,17.3,10.81,8.17,MuyAlta
277.100006,99330,69,13.600001,4.100001,254,15.1,13.79,9.8,MuyAlta
278.700012,98720,78,-5.4,4.9,188,5.4,12.9,9.33,MuyAlta
279,97630,90,-6.399997,-0.3,104,14.5,12.12,6.99,MuyAlta
277.199982,100230,70,11.7,0.800002,287,12.5,10.81,6.96,MuyAlta
277.799988,100490,66,11.4,3.200001,267,12.7,10,7.48,MuyAlta
277.5,100440,78,10.800003,3.200001,257,10.5,12.12,8.44,MuyAlta
277.099976,100150,77,1.800002,3.600002,211,8.2,12.9,8.09,Moderada
277,99580,83,-5.399999,10.400002,166,9.8,10.81,7.59,Moderada
278.399963,99070,64,-10.899997,10.2,151,11.9,10,6.33,MuyAlta
279.399963,98390,64,-22.799999,7.1,110,17.2,6.67,6.28,MuyAlta
279.699982,97590,87,-23.5,5.000003,114,18.9,10,8.45,MuyAlta
280.700012,96870,94,-19.200001,2.300002,93,19.6,13.79,9.63,MuyAlta
281.299988,96540,95,-9.4,5.800003,109,13.1,13.79,9.76,MuyAlta
280.899963,96710,89,0.000002,8.000002,145,7.5,12.9,9.86,MuyAlta
279.700012,96880,91,-0.099998,7.400003,132,5.8,12.12,10.06,MuyAlta
280.599976,96970,84,1.4,5.800002,148,4.8,14.81,10.23,MuyAlta
280,97220,85,5.700002,5.2,212,6.3,14.81,10.57,MuyAlta
279.399963,97580,90,4.100001,6,187,6.9,13.79,9.56,MuyAlta
279.099976,97790,87,1.2,4.300002,194,3.5,12.9,9.25,Moderada
278.799988,97880,83,-1.199998,3.1,132,1.9,12.12,7.89,Moderada
279,97690,83,-3.399997,-3.799999,161,3.6,10.81,8.13,Moderada
278.899963,97480,85,-0.6,-10.899999,13,4.6,10.81,7.44,Media
278.200012,97560,92,8.600003,-12.799998,341,7.2,8.33,6.23,Moderada
278.799988,97870,83,15.100003,-7.499999,288,12.1,11.43,6.63,Moderada
277.100006,98870,83,20.799999,0.9,269,13.3,12.9,7.07,MuyAlta
275.499969,99520,79,12.400003,6.500001,252,13.2,9.09,7.21,MuyAlta
275.599976,99880,76,10.200002,11.300001,217,13.8,10.81,7.95,MuyAlta
276.099976,100200,78,13.000002,8.200002,246,10.6,10,7.22,MuyAlta
275.799988,100360,71,13.400002,7.700002,229,11,12.12,8.36,MuyAlta
275.999969,100420,74,15.9,2.5,271,14.6,12.9,7.86,MuyAlta
276.399963,100400,74,12.000002,-0.799998,267,12.7,9.09,7.5,Moderada
276.399994,100360,73,6.700002,1.900002,252,6.1,10.81,7.52,Moderada
277.700012,100340,73,3.300002,7,196,3,10.81,7.02,Media
277.899994,100250,77,-5.099998,10.400002,153,8.6,9.09,6.22,Moderada
278.799988,99820,88,-12.399999,9.600001,129,12.5,5.88,5.5,MuyAlta
279.799988,99430,90,-12.4,8.800001,121,16.3,13.79,8.01,MuyAlta
279.799988,99470,89,-5.299998,11.000002,159,7.2,13.79,8.04,MuyAlta
280,99460,85,-2.499999,9.400002,152,9.3,12.9,8.16,MuyAlta
279.200012,99630,86,-0.799998,10.200002,158,9.1,13.79,8.08,Moderada
279.5,99680,81,-2.699998,6.1,166,6.3,10,7.82,Moderada
279.899963,99620,79,-5.699998,3,107,7.5,10,7.71,Moderada
279.399994,99680,76,-2.3,2.000001,128,4,12.12,7.47,Moderada
278.899994,99630,76,1.100002,0.200002,311,1.5,9.09,7.21,Moderada
278.399963,99820,80,3.100002,1,286,1.1,10.81,7.87,Moderada
278.299988,99980,92,5.8,2.400002,239,4.3,11.43,8.44,Moderada
278.200012,100220,92,7.3,2.100002,243,4.2,10.81,7.72,Moderada
278.700012,100720,94,10.400003,1.600002,258,5.3,10,7.01,Media
279.200012,101130,87,10.700002,-0.099997,266,7,10,6.54,Moderada
278.599976,101490,89,9.3,3.900003,270,7.2,8.33,6.55,Media
279.099976,101500,85,0.9,7.100001,199,4,8.33,6.63,Media
279.100006,100920,90,-6.499999,10.400002,153,9.9,10,5.11,Moderada
279.999969,99950,93,-10.799998,5.5,129,12.9,6.25,5.45,Moderada
279.899994,98850,97,-10.7,-3.099998,94,13.7,8.33,6.24,MuyAlta
279.5,98540,99,-1.999998,-4.999999,71,15.5,10,7.9,MuyAlta
280.799988,99030,87,5.900002,-6.4,31,10.8,12.9,8.45,MuyAlta
279.600006,99800,95,10.9,-5.299998,336,8.7,10,7.77,MuyAlta
279.600006,100460,84,10.000002,-3.599998,312,7.3,10,7.47,Moderada
279.099976,100810,87,3,3.1,250,4.8,10,7.8,Moderada
280,100450,97,-2.799999,13.5,149,10,11.43,7.56,Moderada
280.499969,100290,92,15.800001,9.000002,249,14.5,7.69,6.04,MuyAlta
278.299988,101090,84,15.3,3.600002,254,13.7,10,6.92,Moderada
279.299988,101250,71,6.4,3.700001,249,10.5,9.09,6.85,Moderada
278.600006,101310,85,0.4,3.8,242,5.9,9.09,6.68,Moderada
278.600006,100980,83,-1.5,3.900002,211,5.2,17.39,7.2,Media
278.5,100610,87,-2.3,3.8,189,4,16,7.09,Media
278.399994,100280,92,2.7,5.1,202,6.2,14.81,7.6,Media
278.100006,100330,97,10.2,1.7,262,7.7,13.79,6.3,Media
278.100006,100740,80,15.1,-1.8,287,12.1,5,5.29,MuyAlta
276.899994,101530,87,13.9,-2.9,289,12.6,10,7.2,MuyAlta
276.199982,102120,79,7.300002,0.1,277,8.3,11.43,7.86,Moderada
276.899963,102320,89,2.200001,4.1,243,6.2,10.81,7.47,Media
278.499969,102040,82,-0.299998,9.2,179,8.3,10.81,6.37,Moderada
279.299988,101700,87,-3.199998,11.900003,177,11,8.33,5.72,Moderada
280.299988,100910,100,-1.799999,15.900002,169,12.7,7.14,6.02,MuyAlta
280.699982,100730,95,8.300001,12,204,11.5,12.12,7.7,MuyAlta
