@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
11.249994,101710,78,5.2,3.7,231,6.7,9.6,16,5.69,101620,11.1,-260.15,-266.057939,Media
11.249994,101680,83,2.7,5.800003,215,5.9,7,7.14,5.8,101700,11.6,-260.25,-264.200608,Baja
11.949976,101640,82,-0.5,4.6,135,3.6,4.3,9.09,5.83,101710,10.7,-260.35,-264.200608,Baja
12.050012,101630,78,-1.2,0.300002,37,2.2,2.9,7.14,6.05,101770,11.1,-260.25,-264.200608,Baja
11.85,101790,81,-2.8,-3.099998,58,4.8,5.8,7.69,6.24,101920,12,-260.15,-266.057939,Media
11.85,102090,84,-3.199998,-8,27,7.4,8.7,9.09,6.23,102160,12.2,-260.25,-266.057939,Media
12.349969,102440,77,-5.199998,-10.399999,20,8.6,10.4,10,5.38,102500,12.4,-260.35,-266.057939,Media
12.449976,102740,69,-3.099998,-10.9,14,8.4,9.7,5.88,4.77,102800,12.4,-260.35,-266.057939,Media
11.85,103050,79,-1.2,-10.399997,349,6.7,7.9,9.09,4.98,103060,11.7,-260.45,-264.200608,Baja
11.35,103100,77,4,-9.099998,342,6.9,8.6,9.09,5.09,103130,11.8,-260.35,-264.200608,Baja
11.450006,103140,75,4.9,-7.3,302,7.2,8.5,5,4.67,103080,11.9,-260.35,-264.200608,Baja
12.649988,102980,71,7.200003,-6.3,330,7.2,8.9,5.56,4.87,102910,12.3,-260.45,-264.200608,Baja
12.749994,102870,76,4.400002,-7.2,329,7.2,8.4,7.14,4.52,102850,12.1,-260.45,-264.200608,Baja
13.050012,102790,77,0.3,-8.8,358,3.9,4.9,6.25,5.06,102850,11.8,-260.35,-264.200608,Baja
13.35,102800,70,-1.9,-8,21,5.3,6.6,5.88,4.46,102920,12.1,-260.55,-264.200608,Baja
13.449976,102720,62,-0.999998,-7.699998,11,5.5,6.3,6.25,4.4,102780,12.6,-260.45,-266.057939,Media
11.849969,102550,67,-2.099998,-7.699997,5,4.4,5.3,8.33,5.74,102650,11.7,-260.55,-264.200608,Baja
11.450006,102280,65,-0.399998,-3.7,43,2.4,3,6.25,5.59,102320,11.5,-260.35,-264.200608,Baja
11.85,102090,63,-0.799998,0.400002,123,2.2,2.7,5.88,5.56,102100,11.8,-259.85,-264.200608,Baja
12.149988,101620,65,-2.399998,7.500001,136,6.7,7.8,10,5.58,101680,12.2,-259.85,-264.200608,Baja
12.149988,101130,83,-4.599998,10.500002,156,8.5,10.5,4.17,4.36,101280,12.3,-259.75,-268.333838,Moderada
12.550012,100470,98,-5.199998,10.3,149,9.3,11.1,9.09,5.94,100670,12.3,-259.85,-268.333838,Moderada
12.950006,99960,100,-4.499997,5,125,8.4,9.8,10.81,6.5,100330,11.9,-259.85,-266.057939,Media
11.950006,99730,100,-3.3,1.3,107,6.9,8.1,7.69,6.1,100160,10.9,-259.85,-268.333838,Moderada
12.049982,99780,96,-3.5,-5.1,66,10.2,12.5,9.09,6.14,100090,11.3,-259.85,-268.333838,Moderada
12.249994,99950,91,-2.199998,-11.2,20,11.2,13.6,10,6.9,100200,11.3,-259.85,-268.340646,MuyAlta
12.649988,100340,83,-4.199998,-13.499998,28,12.2,14.2,12.12,6.78,100560,11.6,-259.85,-268.333838,Moderada
12.549982,100740,82,-0.699998,-11.6,22,8.3,10.8,9.09,6.88,100960,12.3,-259.95,-268.333838,Moderada
11.550012,101220,84,1.200003,-7.399999,346,5.2,6.2,8.33,6.46,101260,11.8,-259.95,-266.057939,Media
11.450006,101310,76,3.800002,-6,352,4.2,5.3,9.09,6.36,101340,11.6,-259.95,-266.057939,Media
11.649988,101590,75,6.700003,-5.1,304,6.1,7.4,7.69,6.04,101530,11.6,-259.95,-266.057939,Media
12.649988,101760,75,7.8,-4.1,297,7.3,8.7,7.69,6.08,101610,12.3,-259.95,-266.057939,Media
12.249963,101900,80,8.8,-3.699997,299,7.8,9,7.69,5.92,101790,11.9,-259.95,-266.057939,Media
11.550012,101930,85,7.500001,-3.499999,317,7.5,8.9,7.14,5.39,101820,11.5,-260.05,-266.057939,Media
11.950006,101890,74,6.7,-4.399999,307,6,7.2,7.14,5.06,101890,11.5,-260.05,-264.200608,Baja
12.050012,101940,63,5.700002,-5.4,314,5.2,6.7,7.14,5.27,101900,11.6,-259.95,-264.200608,Baja
11.649988,101940,70,1.700001,-3.499999,334,4.9,5.9,7.14,5.03,101960,11.4,-259.95,-264.200608,Baja
11.349969,101800,75,3.100002,-5.199998,4,5.5,6.3,6.25,4.77,101880,11.3,-260.05,-264.200608,Baja
11.649988,101850,73,1.600002,-3.499999,18,2.8,3.9,5,4.45,101890,11.2,-260.05,-264.200608,Baja
12.050012,101740,63,-0.199998,-5.399997,35,4.1,5.4,9.09,5.37,101840,11.4,-259.85,-264.200608,Baja
11.85,101700,67,-3.2,-2.999997,92,2,3.2,9.09,4.58,101790,10.4,-260.05,-264.200608,Baja
11.249963,101580,73,-0.199998,-6.199997,50,6.1,7.7,3.85,4.22,101670,11.9,-260.05,-264.200608,Baja
11.550012,101650,67,-0.999998,-5.499999,31,6.4,7.6,5.26,4.25,101670,12.1,-260.15,-264.200608,Baja
12.049982,101640,67,0.500002,-7.299997,357,6.4,7.3,5,4.15,101700,11.9,-260.05,-264.200608,Baja
11.749994,101760,63,-1.399998,-6.899997,1,5.6,6.7,6.25,4.69,101780,11.6,-260.15,-264.200608,Baja
11.149988,101750,75,0.300002,-5.899999,9,5.5,6.4,6.67,4.88,101850,11.2,-260.15,-264.200608,Baja
11.349969,101790,69,-1,-4.599997,19,5.5,6.6,17.39,5.47,101840,11.3,-260.15,-266.057939,Media
11.450006,101830,71,0.100003,-3.399998,358,3.6,4.7,14.81,7.14,101900,11.5,-260.05,-264.200608,Baja
11.049982,101960,64,-1.799999,-1.1,43,3.6,4.9,14.81,7.89,101960,11.4,-260.15,-266.057939,Media
10.949976,102170,65,-2.199998,-1.3,341,0.8,2.1,13.79,8.3,102190,11,-260.15,-266.057939,Media
11.149988,102260,61,-3.8,1,125,2.9,4.3,17.39,9,102310,11.5,-260.15,-266.057939,Media
11.349969,102310,62,-3.799999,-0.2,133,3.5,4.8,16,10.7,102370,11.7,-260.05,-266.057939,Media
10.649988,102230,71,-6.599998,3.1,131,5.9,7.8,13.79,8.45,102320,11.3,-260.15,-266.057939,Media
10.649988,102150,73,-5.299998,5.000001,129,7,9.3,12.9,7.69,102270,11.4,-260.15,-266.057939,Media
10.85,101940,73,-9.4,5.700002,128,8.9,10.8,12.12,4.96,102080,11.1,-260.25,-266.057939,Media
11.450006,101640,76,-11.099998,6.9,142,10.3,12.7,6.25,5.09,101800,11.6,-260.25,-268.333838,Moderada
12.449976,101310,77,-13.099998,9.9,128,11.9,14.2,9.09,5.92,101510,12,-260.25,-268.333838,Moderada
12.85,100980,86,-12.7,10,131,14,17.7,8.33,6.21,101180,12.3,-260.25,-268.340646,MuyAlta
12.950006,100630,87,-12.899997,10.500002,136,13.5,18,8.33,6.68,100870,12.6,-260.35,-268.340646,MuyAlta
12.85,100140,88,-16.5,9.5,121,15.1,18.8,10.81,6.77,100430,12.1,-260.45,-268.340646,MuyAlta
12.849969,99600,93,-16.099997,10.300001,117,15.5,18.9,10,7.22,99950,12.1,-260.45,-268.340646,MuyAlta
13.149988,99430,94,-11.999998,10.600001,119,14.5,18.4,9.09,7.26,99640,13,-260.55,-268.340646,MuyAlta
13.049982,99270,90,-9.799998,5.7,119,12.9,15.1,10,6.88,99440,12.7,-260.55,-268.340646,MuyAlta
12.749994,98980,96,-7.899999,4.900002,102,12.8,15.1,10,7.45,99110,12.3,-260.55,-268.340646,MuyAlta
11.950006,98930,98,-7.9,2.5,113,8.1,10.4,10.81,7.93,99160,12.6,-260.55,-268.340646,MuyAlta
11.249994,98700,94,-10.199999,-3.5,90,11.5,15.2,10.81,7.76,98940,11.4,-260.55,-268.340646,MuyAlta
11.649988,98480,88,-10.9,-3.5,63,12.4,16.9,10,7.55,98700,10.9,-260.65,-268.340646,MuyAlta
12.149988,98470,83,-11.699999,-3.799999,75,13.3,16.3,11.43,8,98630,11.4,-260.65,-268.333838,Moderada
11.349969,98520,79,-9.5,-2.8,79,10.6,12.9,10.81,6.82,98690,10.9,-260.75,-268.333838,Moderada
10.349969,98550,82,-6.399999,-3.599998,76,7.6,9.3,10.81,7.48,98730,11.2,-260.75,-268.333838,Moderada
10.649988,98640,79,-4.799998,-2.399998,71,7.1,8.8,8.33,6.41,98730,11,-260.75,-268.333838,Moderada
11.450006,98720,76,-1.899998,-3.699998,50,6,7.4,13.79,7.7,98780,11.1,-260.75,-268.333838,Moderada
10.949976,98730,76,-1.699998,-0.299998,74,6.4,8.4,11.43,7.01,98810,10.9,-260.75,-266.057939,Media
10.550012,98710,83,1.3,-1.7,44,3.6,4.7,11.43,7.52,98770,10.5,-260.85,-266.057939,Media
11.049982,98490,79,3.1,1.3,91,2,3,12.12,6.69,98600,10.8,-260.85,-266.057939,Media
11.149988,98330,81,5.900002,0.2,328,3,3.9,11.43,7.61,98380,10.7,-260.75,-266.057939,Media
10.550012,98110,81,4,1.8,254,0.6,1.4,12.12,7.39,98210,10.2,-260.85,-266.057939,Media
10.049982,97970,79,5.300003,1.3,143,2.8,3.5,11.43,7.42,98010,9.7,-260.85,-266.057939,Media
10.349969,98000,81,8.5,1.300002,240,4.2,5.4,10.81,6.52,97870,10.6,-260.95,-266.057939,Media
10.449976,98060,75,11.200002,1.700003,270,9.6,11.3,8.33,5.79,97860,10.2,-260.85,-266.057939,Media
9.85,97990,80,8.000002,5.000001,241,3.5,5,10,6.37,97960,9.8,-260.85,-266.057939,Media
9.950006,98140,78,10.2,3.400002,232,9.1,11.5,7.69,5.84,98000,9.9,-260.85,-268.333838,Moderada
9.950006,98790,71,11.6,1.2,255,9.9,12,8.33,6.13,98550,9.5,-260.85,-268.333838,Moderada
9.649988,99470,54,7.800002,0.3,259,9.2,11.7,11.43,7.32,99250,9.2,-260.95,-268.333838,Moderada
10.149988,99880,61,2.600002,4.300002,206,2.8,5.4,12.9,7.86,99840,9.5,-260.95,-268.333838,Moderada
10.149988,100050,76,3.000001,8.000003,179,6.1,9.7,11.43,7.4,100010,8.6,-260.95,-268.333838,Moderada
10.849969,100000,75,-3.199998,8.100001,155,8.2,9.5,9.09,6.62,100010,11,-260.95,-268.333838,Moderada
11.649988,99490,75,-11.9,12.000002,138,12.9,16.3,11.43,5.43,99710,11.6,-260.95,-268.333838,Moderada
11.35,99050,89,-9.1,10.200002,124,14.4,17.3,7.69,6,99270,11.8,-260.95,-268.340646,MuyAlta
11.249994,98820,84,3.000001,6.400002,242,12.1,15,9.09,7.03,98430,9.6,-261.05,-268.333838,Moderada
10.35,99270,81,8.300001,9.100001,216,8.2,10.1,10,7.07,99130,10.9,-261.05,-268.333838,Moderada
9.849969,99620,65,4.200002,7.600001,218,7.6,9.3,10,7.59,99570,10.4,-261.05,-268.333838,Moderada
10.450006,99590,68,-4.1,4.6,153,4.8,6.1,10.81,7.27,99760,10.8,-261.15,-268.333838,Moderada
9.249994,99510,80,-1.699998,0.800002,74,6.1,7.5,10,7.35,99600,8.4,-261.15,-268.333838,Moderada
9.649988,99480,67,-2.8,0.600002,146,3.5,4.7,10,7.61,99560,9.4,-261.15,-268.333838,Moderada
10.349969,99440,66,-2.2,-2.2,152,2.9,3.9,10.81,7.77,99570,10.4,-261.15,-268.333838,Moderada
10.549982,99410,75,-3,-6.2,56,5.7,7.5,10.81,7.77,99570,10.6,-261.15,-266.057939,Media
9.749994,99320,79,1.500002,-9.7,2,9.3,11.4,12.12,6.14,99410,10.6,-261.15,-266.057939,Media
10.450006,99500,73,6.300002,-9.3,349,10.5,13,9.09,5.45,99370,10.6,-261.15,-266.057939,Media
10.550012,99570,69,9,-7.399999,326,10.8,14.2,5.88,5.21,99430,9.8,-261.15,-266.057939,Media
9.950006,99580,70,9,-5.399999,321,9.5,11.4,6.67,5.49,99550,9.3,-261.15,-266.057939,Media
9.050012,99710,74,8.100001,-3.399998,268,5.1,6.4,7.69,5.6,99680,8.4,-261.25,-266.057939,Media
9.449976,100010,71,3.100002,-3.199998,98,0.9,2.5,10,6.82,99970,9,-261.35,-266.057939,Media
9.85,100350,70,-0.199998,-3.899998,189,0.7,1.6,9.09,6.91,100380,9.9,-261.25,-266.057939,Media
10.149988,100780,74,-3.699998,-5.3,70,1.5,2.1,9.09,6.43,100860,10,-261.25,-266.057939,Media
10.149988,100990,72,-3.499999,-5.5,17,3.5,4.4,8.33,6.73,101100,10.3,-261.35,-266.057939,Media
10.85,101100,73,-3.4,-6.499999,24,3.6,4.7,8.33,6.08,101170,10.7,-261.25,-264.200608,Baja
10.749963,101040,67,-1.999998,-8.799998,27,6.9,8.6,9.09,5.39,101110,10.7,-261.25,-266.057939,Media
10.249963,101070,67,-2.7,-9.199999,30,7,8.1,5.88,4.94,101160,10.4,-261.35,-266.057939,Media
9.950006,101040,66,-0.899998,-10.999998,22,8.3,9.9,6.67,5.15,101160,9.9,-261.45,-266.057939,Media
10.149988,101010,69,-1.399998,-10.8,3,9.7,12.1,6.25,5.07,101150,9.7,-261.35,-266.057939,Media
10.149988,100980,74,-0.9,-11.099998,346,8.5,9.9,6.25,5.33,101090,9,-261.35,-266.057939,Media
9.249963,100910,71,0.300002,-10.499998,344,6.2,8.2,7.14,5.23,100980,8.5,-261.45,-266.057939,Media
8.149988,100800,71,1.1,-10.799997,20,7.5,9.7,5.56,5.05,100860,9.4,-261.45,-266.057939,Media
8.550012,100820,70,-0.899998,-10.1,27,10,12.4,6.67,5.16,100840,8.3,-261.55,-268.333838,Moderada
9.85,100890,66,-3.2,-9.6,28,8.5,9.9,9.09,6.37,100980,10.4,-261.75,-268.333838,Moderada
10.549982,101180,65,-4.199998,-6.599998,34,5.4,6.4,12.9,7.1,101130,10.6,-261.95,-268.333838,Moderada
10.450006,100870,70,-6.8,-3.299997,70,6.7,8,12.9,7.61,100990,10.5,-261.65,-266.057939,Media
11.049982,100460,76,-6.899999,-0.9,97,7.8,9.6,13.79,6.41,100630,10.6,-261.65,-266.057939,Media
11.449976,99930,79,-7.4,-1,96,8.5,10.1,12.9,6.59,100110,10.8,-261.65,-266.057939,Media
11.049982,99300,86,-9.2,2.700001,102,10.9,12.9,11.43,6.01,99440,11.2,-261.65,-268.333838,Moderada
10.950006,98910,95,-6.499999,5.400002,114,9.9,12.7,7.14,5.71,99020,11.2,-261.75,-268.333838,Moderada
10.549982,98990,90,-5.499999,7.300002,136,6.6,8.3,9.09,6.29,99090,11.1,-261.85,-268.333838,Moderada
10.649988,99340,84,-7.199998,5.6,116,8.3,9.7,10.81,7.06,99430,10.9,-261.85,-268.333838,Moderada
10.85,100130,76,-5.999999,2.1,129,4.9,5.9,13.79,7.35,100070,11.1,-261.95,-268.333838,Moderada
10.949976,100830,83,-4.6,0.1,119,1.3,2.2,10.81,7.75,100830,11,-262.05,-268.333838,Moderada
11.249994,101290,80,-3.7,-0.8,110,2.7,3.6,12.9,7.08,101320,11.4,-261.95,-268.333838,Moderada
11.349969,101530,80,-2.899998,0.600002,114,3.4,4.6,11.43,8.56,101550,11.3,-261.85,-268.333838,Moderada
10.450006,101620,90,-2.5,0.300002,157,3,4.1,10,7.38,101660,10.8,-261.85,-266.057939,Media
10.550012,101570,90,-0.099997,0,154,3.4,4.4,10.81,8.53,101540,10.8,-261.95,-266.057939,Media
10.450006,101290,89,0.500002,1.6,155,3.3,3.8,10,7.54,101270,10,-261.95,-266.057939,Media
10.149988,101040,94,0.5,3,201,4.2,5.1,11.43,8.12,101070,10,-261.95,-266.057939,Media
9.749994,100690,96,-1.699998,4.3,155,2.8,3.5,14.81,8.1,100830,9.9,-261.85,-268.333838,Moderada
9.249994,100430,100,-1.5,2.2,136,2,2.9,13.79,9.36,100570,9.6,-261.75,-266.057939,Media
8.749994,100320,96,-4.1,1.4,124,4.4,5.8,12.9,8.06,100460,8.9,-262.05,-268.333838,Moderada
8.85,100150,92,-2.4,2,141,6.3,7.7,12.9,8.8,100260,10,-261.75,-266.057939,Media
9.149988,99920,84,1.800002,3.8,158,6,6.7,12.9,6.53,99980,9.7,-261.75,-266.057939,Media
8.950006,99740,80,0.700002,5.7,147,9.4,10.9,12.12,6.2,99670,9.9,-261.75,-266.057939,Media
9.649988,99360,81,-4.199997,8.9,180,6,7.2,12.12,5.56,99480,9.8,-261.75,-266.057939,Media
9.449976,98810,85,-3.399998,7.4,133,7.7,9,11.43,5.94,99040,9.5,-261.85,-268.333838,Moderada
9.450006,98560,83,-1.799999,6.6,135,10.8,13.5,12.9,6.52,98680,10.1,-261.75,-268.340646,MuyAlta
9.049982,98710,80,9.300001,2.500001,237,5.1,7.4,13.79,8.66,98510,8.1,-261.75,-268.333838,Moderada
9.149988,98980,68,8.700002,2.4,243,8.8,10.6,11.43,7.39,98860,9.2,-261.75,-268.333838,Moderada
9.050012,99290,65,6.300002,4.9,181,6,7.1,14.81,8.04,99180,9.1,-261.75,-268.333838,Moderada
8.649988,99630,67,2.8,5.000003,222,7.8,10.1,13.79,8.16,99610,8.3,-261.85,-268.333838,Moderada
8.950006,99910,67,-3,5.9,205,5.4,7,10.81,7.42,99880,9,-261.85,-268.333838,Moderada
9.950006,99680,66,-7.2,-0.499998,123,6,7.3,12.9,7.55,99840,9.6,-261.85,-268.333838,Moderada
9.85,98710,70,-8.6,-8.899999,59,10.4,12.9,13.79,6.64,99050,9.8,-261.85,-268.333838,Moderada
8.749963,97870,83,-6.4,-11.499998,43,13.8,19.8,7.14,6.01,98250,8.3,-261.85,-268.340646,MuyAlta
8.35,97760,96,5.7,-10.1,9,13.4,16.4,10,7.74,97690,7.8,-261.95,-268.340646,MuyAlta
9.050012,98490,74,13.3,-5.1,317,13.8,16.9,10.81,6.74,98150,8,-262.05,-268.333838,Moderada
8.149988,99270,76,9.1,0.100002,312,7.4,9.5,9.09,7.31,99080,8.3,-262.05,-268.333838,Moderada
7.949976,99540,76,3.400002,-0.199998,335,4.6,5.9,13.79,8.7,99480,8.9,-262.05,-266.057939,Media
7.549982,99280,69,-1.1,-6.3,356,5.8,7.7,11.43,7.61,99400,9,-262.15,-268.333838,Moderada
7.649988,98720,72,0.1,-16.899998,356,10.2,12.7,11.43,7.48,98970,8.9,-262.15,-268.333838,Moderada
7.249994,98370,78,8.700002,-16.599998,337,12.9,15.4,5.88,5.41,98380,8.8,-262.15,-268.333838,Moderada
7.449976,98660,73,11.900002,-8.799998,315,12.3,15.6,7.14,5.84,98500,8.8,-262.25,-268.333838,Moderada
7.050012,99270,71,7.900002,-1.499998,284,8.8,11.5,7.14,6.3,99110,8.3,-262.25,-268.333838,Moderada
7.749994,99520,67,2.2,3,265,5,8.9,12.9,7.63,99480,8.2,-262.35,-268.333838,Moderada
7.950006,99440,67,-1.699998,6.800002,182,5.4,7.2,12.9,7.79,99460,9,-262.35,-266.057939,Media
8.35,99110,71,-3.7,7.9,144,8.7,11,12.12,7.02,99210,9,-262.35,-268.333838,Moderada
8.749994,98900,72,-8.499998,8.500002,148,10.4,14,11.43,5.62,98990,6.9,-262.35,-268.333838,Moderada
9.749994,98530,82,-11.8,8.2,134,12.5,15.1,6.67,5.78,98790,9.6,-262.35,-268.333838,Moderada
9.949976,98010,94,-16.799999,5.700002,115,14.8,17.8,7.69,6.05,98460,10.6,-262.35,-268.340646,MuyAlta
10.450006,97380,95,-14.5,4.1,104,16.6,21,10,7.48,97870,10.7,-262.45,-268.340646,MuyAlta
10.249963,97170,91,-6.899999,5.700002,81,17.6,21.9,11.43,8.81,96510,10.1,-262.55,-268.340646,MuyAlta
11.149988,97490,77,-1.899998,13.500002,158,12.2,14.9,12.12,8.6,97490,10.7,-262.55,-268.340646,MuyAlta
10.149988,97510,87,-2.299999,12.2,154,9.6,11.9,12.12,8.55,97610,10.2,-262.55,-268.340646,MuyAlta
9.649988,97710,88,-1.099998,12.7,160,10,12.7,12.9,8.4,97680,10.4,-262.55,-268.340646,MuyAlta
9.249963,97930,88,0.100002,14.000002,182,11.7,14.2,12.12,7.92,97870,10.5,-262.65,-268.340646,MuyAlta
10.149988,98110,85,-0.699998,12.7,168,11.1,13.3,12.12,7.3,98090,10.2,-262.65,-268.333838,Moderada
9.849969,98330,86,2.200003,7.500001,166,6.5,8.3,11.43,7.04,98330,10.2,-262.65,-268.333838,Moderada
9.649988,98820,79,3.900002,6.300003,177,5.5,7.2,12.12,7.5,98710,9.9,-262.65,-268.333838,Moderada
10.149988,99000,75,-9.199999,7.5,144,9,10.9,10.81,7.53,99090,10.4,-262.65,-268.333838,Moderada
11.450006,98690,86,-12.8,11.900002,115,14.6,17.6,11.43,6.49,98860,10.7,-262.65,-268.340646,MuyAlta
9.85,98780,86,-2.399997,12.600001,157,10.8,13.1,10,6.97,98790,10.5,-262.75,-268.340646,MuyAlta
10.249994,98600,77,-7.399997,4.500001,129,11.4,14.1,11.43,7.84,98820,10.4,-262.75,-268.340646,MuyAlta
9.550012,98010,81,-0.099998,7.900002,101,2.2,3.9,12.12,9.23,97880,9.3,-262.75,-268.340646,MuyAlta
8.849969,98240,75,-2.099998,14.4,165,9.5,12,11.43,9.32,98140,9.2,-262.85,-268.340646,MuyAlta
9.549982,98090,85,-9.999998,15.200003,155,13,15.8,12.9,8.29,98260,10.1,-262.85,-268.340646,MuyAlta
9.050012,97780,88,-6.9,16.300001,162,13.7,18.2,11.43,7.84,98010,7.7,-262.85,-268.340646,MuyAlta
8.450006,97800,90,6.1,14.9,160,13.1,16.7,12.12,8.46,97430,9.4,-262.85,-268.340646,MuyAlta
8.849969,98700,81,12.6,12.4,231,13.6,16.4,11.43,7.42,98190,9.2,-262.85,-268.340646,MuyAlta
7.749994,99330,85,7.800002,10.600001,220,10.9,13.7,12.12,7.91,99030,9.5,-262.95,-268.340646,MuyAlta
8.249963,99470,76,2.500001,8.800001,200,8,10,10.81,7.6,99400,8.9,-262.95,-268.333838,Moderada
7.749963,99250,88,-6.499999,11.3,151,9.4,11,10,6.74,99310,9.2,-262.95,-268.333838,Moderada
9.35,98880,86,-3.5,12.000002,154,12.2,14.3,10,5.91,98950,8.9,-262.95,-268.333838,Moderada
10.549982,98750,83,-4.599998,5.400002,152,8.6,11,9.09,6.31,98820,9.7,-262.95,-268.333838,Moderada
9.249994,98170,95,-8.6,8.600001,122,11.5,14.9,9.09,6.06,98410,9.4,-262.95,-268.333838,Moderada
7.85,97840,92,4.600001,11.3,169,7.4,9.2,8.33,6.1,97800,8.8,-263.05,-268.333838,Moderada
7.749994,98220,78,13.800001,12.900002,233,12.4,16.7,8.33,6.54,98010,7.7,-263.15,-268.340646,MuyAlta
7.149988,98620,71,3.2,15,179,10.2,12.9,11.43,7.36,98490,6.9,-263.15,-268.340646,MuyAlta
7.749994,98870,78,0.100002,15.3,180,13.4,17.2,11.43,7.54,98750,7.6,-263.15,-268.340646,MuyAlta
8.35,98960,86,3.000003,17.4,193,16.5,21.1,12.12,7.68,98780,9.2,-263.25,-268.340646,MuyAlta
7.649988,99150,83,0.300002,15.400002,179,13.8,16.8,12.9,8.02,99100,8.9,-263.25,-268.340646,MuyAlta
7.949976,99170,83,-1.399998,12.500002,155,12.7,15.4,12.9,8.28,99090,8.6,-263.25,-268.340646,MuyAlta
7.749963,99240,88,1.300002,9.800001,181,5.2,7,12.9,7.53,99260,8,-263.35,-268.333838,Moderada
7.449976,99370,83,2.400002,4.600001,162,3.4,4.6,10.81,7.58,99440,8.1,-263.25,-268.333838,Moderada
8.249994,99480,71,-0.1,2.6,129,7.1,8.6,12.9,7.57,99570,7.9,-263.35,-268.333838,Moderada
8.35,99810,84,-1.8,-1.199998,105,4.6,6.1,12.9,7.81,99830,8.6,-263.25,-268.333838,Moderada
8.349969,100370,88,-4.799997,-1.399998,109,9.2,11,12.9,7.09,100420,8.9,-263.25,-268.333838,Moderada
8.749963,100870,73,-6,-3.399998,105,6.7,9.6,12.12,7.84,101010,9.2,-263.25,-268.333838,Moderada
8.450006,101290,73,-7.5,-2.599998,74,5.6,7.3,11.43,7.05,101460,9,-263.25,-266.057939,Media
9.149988,101510,61,-4.699998,-2.499997,83,3.1,4.3,10,7.13,101660,8.8,-263.35,-266.057939,Media
8.349969,101670,70,-4.099998,-1.699997,25,1.8,2.6,9.09,6.46,101770,8.4,-263.35,-266.057939,Media
8.049982,101620,68,-1.799999,-1.699998,26,3,3.9,9.09,6.78,101740,8.1,-263.25,-264.200608,Baja
8.749963,101640,64,-2.5,-0.699998,28,3.7,4.9,8.33,5.72,101760,8.2,-263.35,-264.200608,Baja
8.950006,101620,63,-2.599998,-1.399998,106,4.4,5.7,7.14,5.68,101760,8,-263.25,-264.200608,Baja
7.749963,101710,62,-4.299998,0,74,3.1,4,16,6.28,101840,7.3,-263.35,-264.200608,Baja
8.049982,101670,59,-1.899998,1.800003,139,2,3.4,6.25,5.82,101740,7.7,-263.35,-264.200608,Baja
7.550012,101510,60,-4.199998,-0.299998,136,4.6,5.7,13.79,6.31,101630,7.5,-263.45,-264.200608,Baja
8.449976,101290,58,-6.7,-1.099998,125,5.2,6.3,12.12,5.35,101350,7.6,-263.35,-264.200608,Baja
8.149988,101130,57,-7.199998,-2.099998,117,6.8,8.2,10,5.62,101280,6.6,-263.45,-266.057939,Media
7.349969,101120,61,-3.399998,-2.8,109,2.3,3.7,10.81,6.22,101180,6.9,-263.45,-266.057939,Media
7.249963,101000,52,-1.299999,1.500002,151,3.5,4.6,10.81,7.02,101050,6.8,-263.45,-266.057939,Media
7.35,100860,64,2.3,3.000001,232,3.6,5.4,11.43,7.42,100860,6.4,-263.45,-266.057939,Media
7.050012,100530,71,-0.399998,4.6,196,4.2,5.4,12.12,8.47,100620,6.6,-263.45,-268.333838,Moderada
6.349969,100230,82,-0.2,8.300001,181,6.1,8.3,12.9,8.5,100300,7.1,-263.45,-268.333838,Moderada
6.649988,99870,85,-3.499999,12.300001,163,9,11.7,12.12,6.73,99950,7.1,-263.45,-268.333838,Moderada
7.649988,99510,83,-1.5,12.100001,162,12.2,15.6,11.43,5.87,99530,7.8,-263.55,-268.333838,Moderada
7.849969,99160,84,-4.7,9.500002,153,13,17.1,7.69,6.21,99130,7.8,-263.55,-268.333838,Moderada
7.649988,98830,85,-4.299998,8.500003,157,10,11.7,8.33,5.93,98950,8.4,-263.65,-268.333838,Moderada
7.449976,98700,88,-3,5.3,146,4.5,5.8,11.43,7.27,98820,8,-263.65,-268.333838,Moderada
7.649988,98520,86,-1.999998,3.100002,107,5.2,6.9,10,7.39,98550,7.8,-263.65,-268.333838,Moderada
6.349969,98550,94,0.2,7.000001,166,7.6,8.8,10.81,7.58,98510,6.9,-263.65,-268.333838,Moderada
5.85,98850,93,0.000002,7.000001,186,8.3,9.8,10,7.13,98890,7.6,-263.65,-268.333838,Moderada
6.549982,99070,85,-1.099998,6.2,182,5.6,6.9,10.81,8.14,99220,7.9,-263.65,-268.333838,Moderada
6.949976,99100,91,1.900002,7.100001,160,6.7,8,12.9,7.46,99280,7.9,-263.65,-268.333838,Moderada
7.050012,98980,85,1.3,8.8,157,10,12.1,12.9,7.5,99010,8,-263.75,-268.333838,Moderada
