@relation 'AlturaOla-weka.filters.unsupervised.attribute.MathExpression-E100*A-R1-10,12-15-unset-class-temporarily-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-R2-12-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O1.5-E2.0-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.InterquartileRange-R1-8-O1.5-E2.0-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.InterquartileRange-R1-8-O1.5-E2.0-weka.filters.unsupervised.attribute.Remove-R10'

@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}
@attribute ExtremeValue {no,yes}

@data
100980,0.900002,266,7.6,6.35,11.9,-259.95,-266.057939,Media,no
101250,0,265,7,6.78,12.8,-259.85,-266.057939,Media,no
101360,0.8,267,4.2,6.12,12.4,-260.15,-266.057939,Media,no
101450,1.8,192,1.5,6.9,12.2,-259.95,-266.057939,Media,no
101440,3.000003,195,4,6.57,12.7,-260.15,-266.057939,Media,no
101300,1.200001,213,0.8,6.77,12.7,-259.75,-266.057939,Media,no
101220,2.5,215,4.9,7.05,10.5,-260.05,-266.057939,Media,no
101170,0.700003,291,8.2,5.83,11.4,-260.05,-264.200608,Baja,no
101340,-1.1,305,7.2,5.8,10.7,-260.25,-264.200608,Baja,no
101570,-1.4,282,7.8,4.86,11.3,-260.15,-264.200608,Baja,no
101710,3.7,231,9.6,5.69,11.1,-260.15,-266.057939,Media,no
101680,5.800003,215,7,5.8,11.6,-260.25,-264.200608,Baja,no
101640,4.6,135,4.3,5.83,10.7,-260.35,-264.200608,Baja,no
101630,0.300002,37,2.9,6.05,11.1,-260.25,-264.200608,Baja,no
101790,-3.099998,58,5.8,6.24,12,-260.15,-266.057939,Media,no
102090,-8,27,8.7,6.23,12.2,-260.25,-266.057939,Media,no
102440,-10.399999,20,10.4,5.38,12.4,-260.35,-266.057939,Media,no
102740,-10.9,14,9.7,4.77,12.4,-260.35,-266.057939,Media,no
103050,-10.399997,349,7.9,4.98,11.7,-260.45,-264.200608,Baja,no
103100,-9.099998,342,8.6,5.09,11.8,-260.35,-264.200608,Baja,no
103140,-7.3,302,8.5,4.67,11.9,-260.35,-264.200608,Baja,no
102980,-6.3,330,8.9,4.87,12.3,-260.45,-264.200608,Baja,no
102870,-7.2,329,8.4,4.52,12.1,-260.45,-264.200608,Baja,no
102790,-8.8,358,4.9,5.06,11.8,-260.35,-264.200608,Baja,no
102800,-8,21,6.6,4.46,12.1,-260.55,-264.200608,Baja,no
102720,-7.699998,11,6.3,4.4,12.6,-260.45,-266.057939,Media,no
102550,-7.699997,5,5.3,5.74,11.7,-260.55,-264.200608,Baja,no
102280,-3.7,43,3,5.59,11.5,-260.35,-264.200608,Baja,no
102090,0.400002,123,2.7,5.56,11.8,-259.85,-264.200608,Baja,no
101620,7.500001,136,7.8,5.58,12.2,-259.85,-264.200608,Baja,no
101130,10.500002,156,10.5,4.36,12.3,-259.75,-268.333838,Moderada,no
100470,10.3,149,11.1,5.94,12.3,-259.85,-268.333838,Moderada,no
99960,5,125,9.8,6.5,11.9,-259.85,-266.057939,Media,no
99730,1.3,107,8.1,6.1,10.9,-259.85,-268.333838,Moderada,no
99780,-5.1,66,12.5,6.14,11.3,-259.85,-268.333838,Moderada,no
99950,-11.2,20,13.6,6.9,11.3,-259.85,-268.340646,MuyAlta,no
100340,-13.499998,28,14.2,6.78,11.6,-259.85,-268.333838,Moderada,no
100740,-11.6,22,10.8,6.88,12.3,-259.95,-268.333838,Moderada,no
101220,-7.399999,346,6.2,6.46,11.8,-259.95,-266.057939,Media,no
101310,-6,352,5.3,6.36,11.6,-259.95,-266.057939,Media,no
101590,-5.1,304,7.4,6.04,11.6,-259.95,-266.057939,Media,no
101760,-4.1,297,8.7,6.08,12.3,-259.95,-266.057939,Media,no
101900,-3.699997,299,9,5.92,11.9,-259.95,-266.057939,Media,no
101930,-3.499999,317,8.9,5.39,11.5,-260.05,-266.057939,Media,no
101890,-4.399999,307,7.2,5.06,11.5,-260.05,-264.200608,Baja,no
101940,-5.4,314,6.7,5.27,11.6,-259.95,-264.200608,Baja,no
101940,-3.499999,334,5.9,5.03,11.4,-259.95,-264.200608,Baja,no
101800,-5.199998,4,6.3,4.77,11.3,-260.05,-264.200608,Baja,no
101850,-3.499999,18,3.9,4.45,11.2,-260.05,-264.200608,Baja,no
101740,-5.399997,35,5.4,5.37,11.4,-259.85,-264.200608,Baja,no
101700,-2.999997,92,3.2,4.58,10.4,-260.05,-264.200608,Baja,no
101580,-6.199997,50,7.7,4.22,11.9,-260.05,-264.200608,Baja,no
101650,-5.499999,31,7.6,4.25,12.1,-260.15,-264.200608,Baja,no
101640,-7.299997,357,7.3,4.15,11.9,-260.05,-264.200608,Baja,no
101760,-6.899997,1,6.7,4.69,11.6,-260.15,-264.200608,Baja,no
101750,-5.899999,9,6.4,4.88,11.2,-260.15,-264.200608,Baja,no
101790,-4.599997,19,6.6,5.47,11.3,-260.15,-266.057939,Media,no
101830,-3.399998,358,4.7,7.14,11.5,-260.05,-264.200608,Baja,no
101960,-1.1,43,4.9,7.89,11.4,-260.15,-266.057939,Media,no
102170,-1.3,341,2.1,8.3,11,-260.15,-266.057939,Media,no
102260,1,125,4.3,9,11.5,-260.15,-266.057939,Media,no
102310,-0.2,133,4.8,10.7,11.7,-260.05,-266.057939,Media,no
102230,3.1,131,7.8,8.45,11.3,-260.15,-266.057939,Media,no
102150,5.000001,129,9.3,7.69,11.4,-260.15,-266.057939,Media,no
101940,5.700002,128,10.8,4.96,11.1,-260.25,-266.057939,Media,no
101640,6.9,142,12.7,5.09,11.6,-260.25,-268.333838,Moderada,no
101310,9.9,128,14.2,5.92,12,-260.25,-268.333838,Moderada,no
100980,10,131,17.7,6.21,12.3,-260.25,-268.340646,MuyAlta,no
100630,10.500002,136,18,6.68,12.6,-260.35,-268.340646,MuyAlta,no
100140,9.5,121,18.8,6.77,12.1,-260.45,-268.340646,MuyAlta,no
99600,10.300001,117,18.9,7.22,12.1,-260.45,-268.340646,MuyAlta,no
99430,10.600001,119,18.4,7.26,13,-260.55,-268.340646,MuyAlta,no
99270,5.7,119,15.1,6.88,12.7,-260.55,-268.340646,MuyAlta,no
98980,4.900002,102,15.1,7.45,12.3,-260.55,-268.340646,MuyAlta,no
98930,2.5,113,10.4,7.93,12.6,-260.55,-268.340646,MuyAlta,no
98700,-3.5,90,15.2,7.76,11.4,-260.55,-268.340646,MuyAlta,no
98480,-3.5,63,16.9,7.55,10.9,-260.65,-268.340646,MuyAlta,no
98470,-3.799999,75,16.3,8,11.4,-260.65,-268.333838,Moderada,no
98520,-2.8,79,12.9,6.82,10.9,-260.75,-268.333838,Moderada,no
98550,-3.599998,76,9.3,7.48,11.2,-260.75,-268.333838,Moderada,no
98640,-2.399998,71,8.8,6.41,11,-260.75,-268.333838,Moderada,no
98720,-3.699998,50,7.4,7.7,11.1,-260.75,-268.333838,Moderada,no
98730,-0.299998,74,8.4,7.01,10.9,-260.75,-266.057939,Media,no
98710,-1.7,44,4.7,7.52,10.5,-260.85,-266.057939,Media,no
98490,1.3,91,3,6.69,10.8,-260.85,-266.057939,Media,no
98330,0.2,328,3.9,7.61,10.7,-260.75,-266.057939,Media,no
98110,1.8,254,1.4,7.39,10.2,-260.85,-266.057939,Media,no
97970,1.3,143,3.5,7.42,9.7,-260.85,-266.057939,Media,no
98000,1.300002,240,5.4,6.52,10.6,-260.95,-266.057939,Media,no
98060,1.700003,270,11.3,5.79,10.2,-260.85,-266.057939,Media,no
97990,5.000001,241,5,6.37,9.8,-260.85,-266.057939,Media,no
98140,3.400002,232,11.5,5.84,9.9,-260.85,-268.333838,Moderada,no
98790,1.2,255,12,6.13,9.5,-260.85,-268.333838,Moderada,no
99470,0.3,259,11.7,7.32,9.2,-260.95,-268.333838,Moderada,no
99880,4.300002,206,5.4,7.86,9.5,-260.95,-268.333838,Moderada,no
100050,8.000003,179,9.7,7.4,8.6,-260.95,-268.333838,Moderada,no
100000,8.100001,155,9.5,6.62,11,-260.95,-268.333838,Moderada,no
99490,12.000002,138,16.3,5.43,11.6,-260.95,-268.333838,Moderada,no
99050,10.200002,124,17.3,6,11.8,-260.95,-268.340646,MuyAlta,no
98820,6.400002,242,15,7.03,9.6,-261.05,-268.333838,Moderada,no
99270,9.100001,216,10.1,7.07,10.9,-261.05,-268.333838,Moderada,no
99620,7.600001,218,9.3,7.59,10.4,-261.05,-268.333838,Moderada,no
99590,4.6,153,6.1,7.27,10.8,-261.15,-268.333838,Moderada,no
99510,0.800002,74,7.5,7.35,8.4,-261.15,-268.333838,Moderada,no
99480,0.600002,146,4.7,7.61,9.4,-261.15,-268.333838,Moderada,no
99440,-2.2,152,3.9,7.77,10.4,-261.15,-268.333838,Moderada,no
99410,-6.2,56,7.5,7.77,10.6,-261.15,-266.057939,Media,no
99320,-9.7,2,11.4,6.14,10.6,-261.15,-266.057939,Media,no
99500,-9.3,349,13,5.45,10.6,-261.15,-266.057939,Media,no
99570,-7.399999,326,14.2,5.21,9.8,-261.15,-266.057939,Media,no
99580,-5.399999,321,11.4,5.49,9.3,-261.15,-266.057939,Media,no
99710,-3.399998,268,6.4,5.6,8.4,-261.25,-266.057939,Media,no
100010,-3.199998,98,2.5,6.82,9,-261.35,-266.057939,Media,no
100350,-3.899998,189,1.6,6.91,9.9,-261.25,-266.057939,Media,no
100780,-5.3,70,2.1,6.43,10,-261.25,-266.057939,Media,no
100990,-5.5,17,4.4,6.73,10.3,-261.35,-266.057939,Media,no
101100,-6.499999,24,4.7,6.08,10.7,-261.25,-264.200608,Baja,no
101040,-8.799998,27,8.6,5.39,10.7,-261.25,-266.057939,Media,no
101070,-9.199999,30,8.1,4.94,10.4,-261.35,-266.057939,Media,no
101040,-10.999998,22,9.9,5.15,9.9,-261.45,-266.057939,Media,no
101010,-10.8,3,12.1,5.07,9.7,-261.35,-266.057939,Media,no
100980,-11.099998,346,9.9,5.33,9,-261.35,-266.057939,Media,no
100910,-10.499998,344,8.2,5.23,8.5,-261.45,-266.057939,Media,no
100800,-10.799997,20,9.7,5.05,9.4,-261.45,-266.057939,Media,no
100820,-10.1,27,12.4,5.16,8.3,-261.55,-268.333838,Moderada,no
100890,-9.6,28,9.9,6.37,10.4,-261.75,-268.333838,Moderada,no
101180,-6.599998,34,6.4,7.1,10.6,-261.95,-268.333838,Moderada,no
100870,-3.299997,70,8,7.61,10.5,-261.65,-266.057939,Media,no
100460,-0.9,97,9.6,6.41,10.6,-261.65,-266.057939,Media,no
99930,-1,96,10.1,6.59,10.8,-261.65,-266.057939,Media,no
99300,2.700001,102,12.9,6.01,11.2,-261.65,-268.333838,Moderada,no
98910,5.400002,114,12.7,5.71,11.2,-261.75,-268.333838,Moderada,no
98990,7.300002,136,8.3,6.29,11.1,-261.85,-268.333838,Moderada,no
99340,5.6,116,9.7,7.06,10.9,-261.85,-268.333838,Moderada,no
100130,2.1,129,5.9,7.35,11.1,-261.95,-268.333838,Moderada,no
100830,0.1,119,2.2,7.75,11,-262.05,-268.333838,Moderada,no
101290,-0.8,110,3.6,7.08,11.4,-261.95,-268.333838,Moderada,no
101530,0.600002,114,4.6,8.56,11.3,-261.85,-268.333838,Moderada,no
101620,0.300002,157,4.1,7.38,10.8,-261.85,-266.057939,Media,no
101570,0,154,4.4,8.53,10.8,-261.95,-266.057939,Media,no
101290,1.6,155,3.8,7.54,10,-261.95,-266.057939,Media,no
101040,3,201,5.1,8.12,10,-261.95,-266.057939,Media,no
100690,4.3,155,3.5,8.1,9.9,-261.85,-268.333838,Moderada,no
100430,2.2,136,2.9,9.36,9.6,-261.75,-266.057939,Media,no
100320,1.4,124,5.8,8.06,8.9,-262.05,-268.333838,Moderada,no
100150,2,141,7.7,8.8,10,-261.75,-266.057939,Media,no
99920,3.8,158,6.7,6.53,9.7,-261.75,-266.057939,Media,no
99740,5.7,147,10.9,6.2,9.9,-261.75,-266.057939,Media,no
99360,8.9,180,7.2,5.56,9.8,-261.75,-266.057939,Media,no
98810,7.4,133,9,5.94,9.5,-261.85,-268.333838,Moderada,no
98560,6.6,135,13.5,6.52,10.1,-261.75,-268.340646,MuyAlta,no
98710,2.500001,237,7.4,8.66,8.1,-261.75,-268.333838,Moderada,no
98980,2.4,243,10.6,7.39,9.2,-261.75,-268.333838,Moderada,no
99290,4.9,181,7.1,8.04,9.1,-261.75,-268.333838,Moderada,no
99630,5.000003,222,10.1,8.16,8.3,-261.85,-268.333838,Moderada,no
99910,5.9,205,7,7.42,9,-261.85,-268.333838,Moderada,no
99680,-0.499998,123,7.3,7.55,9.6,-261.85,-268.333838,Moderada,no
98710,-8.899999,59,12.9,6.64,9.8,-261.85,-268.333838,Moderada,no
97870,-11.499998,43,19.8,6.01,8.3,-261.85,-268.340646,MuyAlta,no
97760,-10.1,9,16.4,7.74,7.8,-261.95,-268.340646,MuyAlta,no
98490,-5.1,317,16.9,6.74,8,-262.05,-268.333838,Moderada,no
99270,0.100002,312,9.5,7.31,8.3,-262.05,-268.333838,Moderada,no
99540,-0.199998,335,5.9,8.7,8.9,-262.05,-266.057939,Media,no
99280,-6.3,356,7.7,7.61,9,-262.15,-268.333838,Moderada,no
98720,-16.899998,356,12.7,7.48,8.9,-262.15,-268.333838,Moderada,no
98370,-16.599998,337,15.4,5.41,8.8,-262.15,-268.333838,Moderada,no
98660,-8.799998,315,15.6,5.84,8.8,-262.25,-268.333838,Moderada,no
99270,-1.499998,284,11.5,6.3,8.3,-262.25,-268.333838,Moderada,no
99520,3,265,8.9,7.63,8.2,-262.35,-268.333838,Moderada,no
99440,6.800002,182,7.2,7.79,9,-262.35,-266.057939,Media,no
99110,7.9,144,11,7.02,9,-262.35,-268.333838,Moderada,no
98900,8.500002,148,14,5.62,6.9,-262.35,-268.333838,Moderada,no
98530,8.2,134,15.1,5.78,9.6,-262.35,-268.333838,Moderada,no
98010,5.700002,115,17.8,6.05,10.6,-262.35,-268.340646,MuyAlta,no
97380,4.1,104,21,7.48,10.7,-262.45,-268.340646,MuyAlta,no
97170,5.700002,81,21.9,8.81,10.1,-262.55,-268.340646,MuyAlta,no
97490,13.500002,158,14.9,8.6,10.7,-262.55,-268.340646,MuyAlta,no
97510,12.2,154,11.9,8.55,10.2,-262.55,-268.340646,MuyAlta,no
97710,12.7,160,12.7,8.4,10.4,-262.55,-268.340646,MuyAlta,no
97930,14.000002,182,14.2,7.92,10.5,-262.65,-268.340646,MuyAlta,no
98110,12.7,168,13.3,7.3,10.2,-262.65,-268.333838,Moderada,no
98330,7.500001,166,8.3,7.04,10.2,-262.65,-268.333838,Moderada,no
98820,6.300003,177,7.2,7.5,9.9,-262.65,-268.333838,Moderada,no
99000,7.5,144,10.9,7.53,10.4,-262.65,-268.333838,Moderada,no
98690,11.900002,115,17.6,6.49,10.7,-262.65,-268.340646,MuyAlta,no
98780,12.600001,157,13.1,6.97,10.5,-262.75,-268.340646,MuyAlta,no
98600,4.500001,129,14.1,7.84,10.4,-262.75,-268.340646,MuyAlta,no
98010,7.900002,101,3.9,9.23,9.3,-262.75,-268.340646,MuyAlta,no
98240,14.4,165,12,9.32,9.2,-262.85,-268.340646,MuyAlta,no
98090,15.200003,155,15.8,8.29,10.1,-262.85,-268.340646,MuyAlta,no
97780,16.300001,162,18.2,7.84,7.7,-262.85,-268.340646,MuyAlta,no
97800,14.9,160,16.7,8.46,9.4,-262.85,-268.340646,MuyAlta,no
98700,12.4,231,16.4,7.42,9.2,-262.85,-268.340646,MuyAlta,no
99330,10.600001,220,13.7,7.91,9.5,-262.95,-268.340646,MuyAlta,no
99470,8.800001,200,10,7.6,8.9,-262.95,-268.333838,Moderada,no
99250,11.3,151,11,6.74,9.2,-262.95,-268.333838,Moderada,no
98880,12.000002,154,14.3,5.91,8.9,-262.95,-268.333838,Moderada,no
98750,5.400002,152,11,6.31,9.7,-262.95,-268.333838,Moderada,no
98170,8.600001,122,14.9,6.06,9.4,-262.95,-268.333838,Moderada,no
97840,11.3,169,9.2,6.1,8.8,-263.05,-268.333838,Moderada,no
98220,12.900002,233,16.7,6.54,7.7,-263.15,-268.340646,MuyAlta,no
98620,15,179,12.9,7.36,6.9,-263.15,-268.340646,MuyAlta,no
98870,15.3,180,17.2,7.54,7.6,-263.15,-268.340646,MuyAlta,no
98960,17.4,193,21.1,7.68,9.2,-263.25,-268.340646,MuyAlta,no
99150,15.400002,179,16.8,8.02,8.9,-263.25,-268.340646,MuyAlta,no
99170,12.500002,155,15.4,8.28,8.6,-263.25,-268.340646,MuyAlta,no
99240,9.800001,181,7,7.53,8,-263.35,-268.333838,Moderada,no
99370,4.600001,162,4.6,7.58,8.1,-263.25,-268.333838,Moderada,no
99480,2.6,129,8.6,7.57,7.9,-263.35,-268.333838,Moderada,no
99810,-1.199998,105,6.1,7.81,8.6,-263.25,-268.333838,Moderada,no
100370,-1.399998,109,11,7.09,8.9,-263.25,-268.333838,Moderada,no
100870,-3.399998,105,9.6,7.84,9.2,-263.25,-268.333838,Moderada,no
101290,-2.599998,74,7.3,7.05,9,-263.25,-266.057939,Media,no
101510,-2.499997,83,4.3,7.13,8.8,-263.35,-266.057939,Media,no
101670,-1.699997,25,2.6,6.46,8.4,-263.35,-266.057939,Media,no
101620,-1.699998,26,3.9,6.78,8.1,-263.25,-264.200608,Baja,no
101640,-0.699998,28,4.9,5.72,8.2,-263.35,-264.200608,Baja,no
101620,-1.399998,106,5.7,5.68,8,-263.25,-264.200608,Baja,no
101710,0,74,4,6.28,7.3,-263.35,-264.200608,Baja,no
101670,1.800003,139,3.4,5.82,7.7,-263.35,-264.200608,Baja,no
101510,-0.299998,136,5.7,6.31,7.5,-263.45,-264.200608,Baja,no
101290,-1.099998,125,6.3,5.35,7.6,-263.35,-264.200608,Baja,no
101130,-2.099998,117,8.2,5.62,6.6,-263.45,-266.057939,Media,no
101120,-2.8,109,3.7,6.22,6.9,-263.45,-266.057939,Media,no
101000,1.500002,151,4.6,7.02,6.8,-263.45,-266.057939,Media,no
100860,3.000001,232,5.4,7.42,6.4,-263.45,-266.057939,Media,no
100530,4.6,196,5.4,8.47,6.6,-263.45,-268.333838,Moderada,no
100230,8.300001,181,8.3,8.5,7.1,-263.45,-268.333838,Moderada,no
99870,12.300001,163,11.7,6.73,7.1,-263.45,-268.333838,Moderada,no
99510,12.100001,162,15.6,5.87,7.8,-263.55,-268.333838,Moderada,no
99160,9.500002,153,17.1,6.21,7.8,-263.55,-268.333838,Moderada,no
98830,8.500003,157,11.7,5.93,8.4,-263.65,-268.333838,Moderada,no
98700,5.3,146,5.8,7.27,8,-263.65,-268.333838,Moderada,no
98520,3.100002,107,6.9,7.39,7.8,-263.65,-268.333838,Moderada,no
98550,7.000001,166,8.8,7.58,6.9,-263.65,-268.333838,Moderada,no
98850,7.000001,186,9.8,7.13,7.6,-263.65,-268.333838,Moderada,no
99070,6.2,182,6.9,8.14,7.9,-263.65,-268.333838,Moderada,no
99100,7.100001,160,8,7.46,7.9,-263.65,-268.333838,Moderada,no
98980,8.8,157,12.1,7.5,8,-263.75,-268.333838,Moderada,no
98780,7.000001,171,7.6,6.73,7.3,-263.75,-266.057939,Media,no
98650,1.300002,128,9.4,6.2,8,-263.75,-266.057939,Media,no
98810,-4.3,77,9.5,5.47,8.5,-263.75,-266.057939,Media,no
99070,-5.999999,65,7.6,5.55,7.8,-263.75,-268.333838,Moderada,no
99550,-10.999998,40,11.6,6.74,8.2,-263.85,-268.333838,Moderada,no
99860,-11.199999,22,10.6,6.99,8,-263.85,-268.333838,Moderada,no
100360,-7.999999,357,7.1,7.4,8.2,-263.75,-268.333838,Moderada,no
100730,-4.3,280,9.5,7.31,7.8,-263.85,-266.057939,Media,no
100750,0.300002,270,10.2,6.33,7.8,-263.85,-268.333838,Moderada,no
99840,8.800001,241,12,5.92,5.9,-263.85,-268.333838,Moderada,no
99460,-0.399998,234,6.3,7.05,6,-263.85,-268.340646,MuyAlta,no
99700,-8,338,11.8,7.74,6.7,-263.95,-268.340646,MuyAlta,no
99990,-7.399999,308,12,7.8,6.7,-263.95,-268.333838,Moderada,no
100000,1.700001,214,5.6,7.5,6.6,-263.95,-268.333838,Moderada,no
99100,14.5,183,17,6.28,7.2,-263.95,-268.333838,Moderada,no
98350,8.200002,245,15.1,6.16,7.7,-263.95,-268.340646,MuyAlta,no
98060,6.300002,257,18.8,7.51,6.8,-263.95,-268.340646,MuyAlta,no
98200,-0.399998,261,13.4,10.21,8,-263.95,-268.340646,MuyAlta,no
99220,-10.099998,301,21.1,8.77,8.2,-263.95,-268.340646,MuyAlta,no
100240,-7.199998,289,18.5,9.71,5.8,-264.05,-268.340646,MuyAlta,no
100770,-4.2,285,15.8,8.61,6.4,-264.15,-268.340646,MuyAlta,no
100840,1.900002,267,9.9,8.74,7.1,-264.15,-268.333838,Moderada,no
99830,5.000001,146,11.1,7.53,5,-264.25,-268.340646,MuyAlta,no
98040,5.400002,109,23.6,6.26,5.1,-264.25,-268.333838,Moderada,yes
97130,11.500003,183,17.5,6.87,8,-264.45,-268.340646,MuyAlta,no
97390,-1.499998,278,13.4,8.58,7.3,-264.45,-268.340646,MuyAlta,no
99080,-5.9,296,21.2,8.02,7,-264.45,-268.340646,MuyAlta,no
100120,-1.7,280,17.8,7.78,5.5,-264.45,-268.340646,MuyAlta,no
100530,5.600001,248,12.2,7.53,6.4,-264.55,-268.333838,Moderada,no
99430,9.100001,233,13,7.040209,7.6,-264.65,-268.333838,Moderada,no
99240,2.000003,222,3.3,7.29,7.7,-264.75,-268.333838,Moderada,no
99810,3.3,270,9.6,6.62,6.9,-264.75,-268.333838,Moderada,no
99880,8.900002,223,11.5,7.23,7.1,-264.75,-268.333838,Moderada,no
98130,12.1,133,18.9,6.66,6.3,-264.65,-268.340646,MuyAlta,no
96460,8.000002,184,9.8,7.47,7.2,-264.95,-268.340646,MuyAlta,no
97330,1.3,286,15.4,8.63,8.2,-264.95,-268.340646,MuyAlta,no
98570,2.100002,276,21.4,8.57,7.2,-264.95,-268.340646,MuyAlta,no
99460,1.700001,273,20.8,7.94,5.5,-264.95,-268.340646,MuyAlta,no
100110,-0.399998,256,20.2,8.43,3.8,-264.95,-268.340646,MuyAlta,no
100620,-3.399998,285,19.6,8.82,2.8,-265.05,-268.340646,MuyAlta,no
101060,-0.7,261,19,8.81,1.4,-265.15,-268.340646,MuyAlta,no
101030,5,254,19.7,8.93,2.8,-265.15,-268.340646,MuyAlta,no
100900,-1.5,290,13.7,8.2,-0.9,-265.25,-268.340646,MuyAlta,no
100880,-0.999998,252,14.1,8.09,1.7,-265.35,-268.340646,MuyAlta,no
101020,-6.299997,240,6.9,8.54,4.4,-265.45,-268.340646,MuyAlta,no
101470,-12.3,354,16.4,7.29,3.8,-265.45,-268.340646,MuyAlta,no
102210,-12.9,349,12.1,7.36,4.3,-265.55,-268.333838,Moderada,no
102720,-8.3,16,6.1,6.65,4.7,-265.65,-268.333838,Moderada,no
102990,-2.7,276,3.7,6.74,4.8,-265.65,-266.057939,Media,no
103050,3.000001,250,6.9,5.85,4.4,-265.75,-266.057939,Media,no
102900,7.000001,212,11,4.98,4.8,-265.75,-266.057939,Media,no
102690,11.000002,206,12.1,4.75,3.9,-265.75,-266.057939,Media,no
102300,9,231,11,5.57,5.7,-265.75,-268.333838,Moderada,no
102060,9.700002,228,10.1,6.23,5.5,-265.75,-268.333838,Moderada,no
101940,8.600001,218,8.4,6.94,5.4,-265.75,-268.333838,Moderada,no
101850,8.7,217,8.6,6.36,5.1,-265.75,-266.057939,Media,no
101690,7,215,8.2,5.94,4.7,-265.75,-266.057939,Media,no
101640,7.5,159,6.5,6.22,4.9,-265.75,-266.057939,Media,no
101440,6.300002,178,14.7,5.12,5.7,-265.85,-268.333838,Moderada,no
101280,5.800003,165,10.5,5.88,6.3,-265.85,-268.333838,Moderada,no
101050,5.700003,126,12.4,5.68,6.7,-265.85,-268.333838,Moderada,no
100990,4.000001,114,13.5,6.57,6.5,-265.95,-268.333838,Moderada,no
100920,-0.699998,98,13.1,6.68,5.7,-265.85,-268.340646,MuyAlta,no
100940,-4.999999,71,11.9,7.43,5.7,-265.95,-268.333838,Moderada,no
100930,-5.899999,61,11.8,6.96,5.7,-265.95,-268.333838,Moderada,no
100970,-5,63,10.9,7.27,5.1,-265.95,-268.333838,Moderada,no
101070,-3,65,10.9,7.17,4.7,-265.95,-268.333838,Moderada,no
101220,-2.999999,66,10.4,7.13,4.5,-265.95,-266.057939,Media,no
101340,-4.699998,75,4,6.92,3.4,-266.05,-268.333838,Moderada,no
101410,-8.899999,36,11.9,5.92,2.4,-266.15,-268.333838,Moderada,no
101670,-8.699997,28,14.5,6.4,3.6,-266.15,-268.333838,Moderada,no
101950,-8.599998,40,9.7,6.78,2.3,-266.25,-268.333838,Moderada,no
102060,-8.199999,45,12.3,6.51,2.5,-266.15,-268.333838,Moderada,no
102200,-9.299998,40,10,6.39,2.2,-266.35,-268.333838,Moderada,no
102410,-7.399999,56,7.9,6.31,3.6,-266.35,-266.057939,Media,no
102590,-8.499997,70,9,5.87,3.5,-266.35,-266.057939,Media,no
102960,-6.799997,56,6.9,5.63,3.7,-266.15,-266.057939,Media,no
103130,-7.3,36,3.5,5.52,4.6,-266.15,-264.200608,Baja,no
103380,-7.799998,300,3.5,5.48,5.1,-266.15,-264.200608,Baja,no
103380,-7.899999,340,7.3,5.31,5.5,-266.15,-264.200608,Baja,no
103480,-7.7,335,6.4,4.79,5.7,-266.35,-264.200608,Baja,no
103450,-4.499997,305,6.7,4.74,5.3,-266.45,-264.200608,Baja,no
103510,-2.899997,253,3.5,5.55,4.9,-266.35,-264.200608,Baja,no
103310,1.8,266,9.4,4.71,5,-266.35,-264.200608,Baja,no
103040,0.6,280,5.7,5.16,4.3,-266.35,-266.057939,Media,no
102730,-2.899998,321,6.7,5.09,5.5,-266.45,-266.057939,Media,no
102700,-5.499999,324,3.5,6.26,5.9,-266.45,-266.057939,Media,no
102730,-7.999999,25,5.1,5.87,5.1,-266.25,-266.057939,Media,no
102930,-4.699998,30,4.9,7.18,4.9,-266.35,-266.057939,Media,no
102890,-4.899999,271,3.4,7.34,4.6,-266.25,-266.057939,Media,no
102900,-2.499999,252,5.6,7.29,4.7,-266.25,-266.057939,Media,no
102730,0.600003,254,9.9,6.08,5.1,-266.25,-266.057939,Media,no
102670,4.300002,250,10.2,5.45,5.6,-266.25,-266.057939,Media,no
102370,7.100001,240,10,6.03,5.9,-266.05,-268.333838,Moderada,no
101890,11.5,211,12.6,5.74,6.2,-266.15,-268.333838,Moderada,no
101540,9.600001,219,14,6.3,6.3,-266.35,-268.333838,Moderada,no
101080,10.8,243,8.3,7.1,5.1,-266.45,-268.333838,Moderada,no
100630,7.6,244,15.7,6.78,5.4,-266.45,-268.340646,MuyAlta,no
100440,6.600001,244,11.6,7.22,5.5,-266.35,-268.333838,Moderada,no
99130,16.600002,170,12.2,7.32,6.4,-266.35,-268.340646,MuyAlta,no
98580,13.000002,239,21.6,7.671493,5.4,-266.55,-268.340646,MuyAlta,no
98930,12.4,238,19.5,8.6,5.7,-266.35,-268.340646,MuyAlta,no
99530,13.500002,237,18.6,9.39,6.2,-266.55,-268.340646,MuyAlta,no
