@relation AlturaOla-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute Class_WVHT {Baja,Media,Moderada,MuyAlta}

@data
287.499969,100900,-0.499998,271,3,4,10,7.3,15.2,7.092061,Media
287.399963,101160,-0.399998,258,6,7.2,10,6.67,15.2,7.092061,Media
287.199982,101540,-1.599998,298,6.6,7.7,9.09,6.59,15.3,7.092061,Media
286.899994,101770,-0.199998,267,6.8,8.4,8.33,6,15.3,7.092061,Media
287.200012,102010,1.8,277,6.9,8.8,9.09,5.16,15.3,7.092061,Media
287.299988,102050,7.800002,216,6.7,7.9,8.33,5.53,15.4,7.092061,Media
287.899963,101870,8.8,240,9.3,11.1,7.14,5.15,15.4,4.816162,Moderada
287.799988,101610,7.700002,249,10.2,12.3,6.67,5.59,15.3,7.092061,Media
287.700012,101580,5.700002,250,7.8,9.7,6.67,5.54,15.3,4.816162,Moderada
287.299988,101770,5.5,249,8.2,10.6,7.69,5.8,15.3,7.092061,Media
287.299988,101870,5.100001,257,8.1,9.6,8.33,5.5,15.3,7.092061,Media
287.299988,101830,8.1,228,5.7,6.9,6.67,5.42,15.3,7.092061,Media
287.700012,101790,10.600001,195,9.5,11.6,6.25,4.81,15.3,7.092061,Media
287.5,101850,11.000002,210,10.3,12.5,6.67,5.46,15.4,7.092061,Media
287.5,101830,11.9,198,11.6,13.8,8.33,5.33,15.4,4.816162,Moderada
287.200012,101670,13.7,178,11.4,13.9,7.69,5.61,15.3,4.816162,Moderada
287.399994,101370,13.4,167,13.3,17.5,7.69,5.8,15.2,4.816162,Moderada
287.599976,101040,10.700002,204,9.7,12.2,9.09,6.09,15.1,7.092061,Media
286.700012,100800,5.5,196,3.8,4.9,8.33,6.31,15,7.092061,Media
286.899994,100610,4.200002,170,3.6,4.2,7.69,5.68,14.9,7.092061,Media
287.200012,100720,5.600001,177,5.8,7,8.33,5.74,14.8,7.092061,Media
287.199982,100620,9.700002,185,8.8,10.2,7.69,4.78,15,7.092061,Media
287.099976,100540,11.600001,200,9.4,10.9,7.69,4.93,14.9,7.092061,Media
287.099976,100390,11.100001,188,9.5,12.1,7.14,5.23,14.8,4.816162,Moderada
287,100280,12.300001,195,11,15,7.69,5.66,14.6,4.816162,Moderada
286.999969,100450,11.4,200,11.2,13.3,10,6.76,14.6,4.816162,Moderada
287.200012,100670,10.800001,206,11,14.1,10,6.3,14.7,4.816162,Moderada
286.700012,100940,9.200002,224,9.2,11.2,10.81,6.66,14.5,4.816162,Moderada
287.5,101150,10.400003,209,9.6,11.4,8.33,5.87,14.9,4.816162,Moderada
287.5,101500,10.3,216,9.9,11.8,11.43,6.51,14.6,4.816162,Moderada
287.100006,101650,8.400002,217,9.4,11.4,10,6.33,14.9,4.816162,Moderada
286.899963,102010,5.800002,251,4.5,6.7,10,6.65,14.9,7.092061,Media
286.700012,102290,3.900002,233,7.2,8.7,10,5.49,14.8,7.092061,Media
287.700012,102610,4.900002,217,4.7,5.9,7.69,6.03,15,8.949392,Baja
287.399963,102640,6.400002,177,4.7,5.6,9.09,5.32,14.9,8.949392,Baja
287.700012,102550,8.600003,143,6.3,7.4,8.33,5.13,14.9,8.949392,Baja
287.799988,102410,10,129,9.8,12.3,4.55,4.2,14.8,7.092061,Media
289.199982,102440,7.3,158,5.8,6.8,6.67,5.26,14.6,7.092061,Media
288.599976,102380,6.100003,222,3.8,4.9,7.69,5.51,14.8,7.092061,Media
287.899963,102370,6,209,8.6,10.1,7.14,4.85,14.8,7.092061,Media
287.600006,102590,1.9,284,4.3,5.3,8.33,6.68,14.8,7.092061,Media
288,102690,1,306,3.8,4.7,11.43,6.06,15.1,7.092061,Media
287.700012,102620,2.7,80,0.5,0.9,10,6.69,15.1,7.092061,Media
288,102490,0.2,57,4.4,5.3,9.09,6.91,15,8.949392,Baja
288.399994,102300,0.4,76,4.6,5.6,9.09,6.11,15,7.092061,Media
287.899994,102340,-3,60,1.1,1.7,9.09,6.57,15.3,7.092061,Media
287.399994,102360,-2.7,171,0.8,1.2,7.69,6.11,15.3,8.949392,Baja
287.299988,102260,-3.9,299,7.5,8.5,8.33,4.84,15,8.949392,Baja
287.299988,102290,-3.499997,310,6.5,8.1,8.33,5.13,14.7,8.949392,Baja
287.399963,102130,-2.599997,297,6.2,7.1,5,4.57,14.9,8.949392,Baja
287.399963,102110,-3.399998,307,5.7,6.6,7.69,5.2,14.8,8.949392,Baja
286.699982,101950,-1.7,259,3.8,5.3,8.33,5.06,14.8,8.949392,Baja
286.799988,101940,0.800002,258,5.6,6.7,7.14,4.82,14.7,8.949392,Baja
286.899994,101710,6.400002,229,6.2,8.1,5.26,4.67,15,8.949392,Baja
287.199982,101460,9.2,179,7.6,9,5,4.17,15,7.092061,Media
287.899994,101190,11.1,160,10,12.1,5.56,4.72,14.8,7.092061,Media
287.700012,101280,9.500002,201,7.8,9.3,6.25,5,14.7,7.092061,Media
288,101470,8.900002,226,8.2,9.8,6.67,4.87,14.7,7.092061,Media
287.700012,101620,8.700003,186,7.3,8.7,9.09,5.78,14.9,7.092061,Media
288.100006,101890,8.900002,189,7.2,8.3,10,6.12,14.8,7.092061,Media
288.600006,102250,8.100001,198,6.6,8,9.09,6.31,14.8,7.092061,Media
288.399994,102590,9.500002,200,8.4,9.8,8.33,5.49,14.9,7.092061,Media
287.899994,102860,10.6,190,7.1,8.4,6.67,5.71,14.8,7.092061,Media
288,103110,9.600001,196,7.9,9.6,7.69,5.33,14.7,7.092061,Media
287.799988,103400,9.100001,193,8.2,9.8,7.14,5.42,14.8,7.092061,Media
287.799988,103580,8.200002,206,7.9,9.2,7.14,5.42,14.7,8.949392,Baja
287.5,103650,5,217,5.2,6.9,6.67,5.22,14.7,8.949392,Baja
287.499969,103600,5.3,216,6.4,7.7,7.69,5.33,14.8,8.949392,Baja
287.799988,103480,6.400002,216,7.2,8.8,7.69,4.91,14.8,7.092061,Media
288.299988,103220,5.900003,239,7,8.7,7.14,5.24,14.9,7.092061,Media
288.100006,102780,3.800003,247,8.4,9.8,5.56,4.69,14.8,7.092061,Media
287.700012,102570,-0.5,276,9.8,11.5,6.67,5.24,14.8,7.092061,Media
287.399994,102380,-1.8,305,5.6,6.8,7.14,5.41,14.8,7.092061,Media
287.5,102260,-2.2,289,7.9,9,7.14,5.25,14.8,7.092061,Media
286.899963,101880,0.9,266,5.8,6.8,6.67,5.23,14.9,8.949392,Baja
287.100006,101490,-0.2,159,1,1.7,7.14,5.17,14.9,8.949392,Baja
287.899963,101230,-4.599998,323,2.6,3.1,6.67,5.49,14.9,8.949392,Baja
288.5,101130,-4.4,1,3.9,4.7,7.14,5.17,15.1,8.949392,Baja
287.700012,101060,-3.9,315,3.6,4.4,7.14,5.92,15.1,8.949392,Baja
287.600006,100940,-4.4,356,5.1,6.5,7.69,6.16,15.1,8.949392,Baja
287.799988,100870,-3.2,347,3.5,4.2,7.14,5.82,15.3,8.949392,Baja
288,100800,-4.5,66,4.5,5.4,10,6.32,15.8,8.949392,Baja
288,100870,-6.4,48,6.5,7.9,7.69,5.25,15.5,7.092061,Media
287.899994,100900,-8.5,10,4.7,5.5,5.88,5.18,15.4,8.949392,Baja
288.899994,100930,-9.9,344,7.3,8.5,7.14,4.91,15.3,7.092061,Media
288.899963,100990,-7.999999,354,6.5,7.4,8.33,5.4,15.5,7.092061,Media
288.299988,100980,-4.999999,350,3.6,4.3,7.14,6.04,15.5,8.949392,Baja
287.899994,100970,-2,97,5.4,6.6,7.14,5.84,15.4,8.949392,Baja
287.600006,101010,-4.399999,43,7.5,8.6,7.14,4.45,15.4,7.092061,Media
288.5,101060,-5.3,8,7.1,8.4,8.33,5.12,15.4,8.949392,Baja
287.899994,101180,-5.8,50,5.7,6.9,7.69,5.43,15.4,7.092061,Media
287.899963,101160,-7.5,46,7.8,9.1,7.14,5.02,15.3,7.092061,Media
288.100006,101280,-7.1,23,8,9.1,4.76,4.5,15.4,8.949392,Baja
288.5,101350,-7.4,339,6.9,8.2,5.26,4.18,15.5,8.949392,Baja
287.899994,101480,-5.4,329,4.8,6.1,12.12,4.58,15.6,8.949392,Baja
288,101540,-5.4,308,6.9,8,12.12,4.03,15.5,8.949392,Baja
287.799988,101640,-2.6,293,5.5,6.9,3.85,3.73,15.4,8.949392,Baja
288.200012,101680,-1.799999,282,5.6,6.5,4.35,3.78,15.5,8.949392,Baja
287.399994,101820,-1.8,299,7.1,8.6,3.85,3.72,15.5,8.949392,Baja
287.200012,101730,-1.599997,299,7.2,8.5,5.26,4.37,15.6,8.949392,Baja
288.100006,101870,-2.4,303,7.3,8.9,6.25,4.41,15.7,8.949392,Baja
288.399963,101920,-1.6,294,6.3,7.6,6.67,4.79,15.6,8.949392,Baja
287.600006,101990,-1.2,297,4.9,5.8,6.25,4.36,15.7,8.949392,Baja
287.600006,102050,0.1,274,4,4.8,5.88,5.43,15.6,8.949392,Baja
287.799988,101950,4.2,216,2.8,3.7,9.09,5.15,15.6,8.949392,Baja
288,101770,8.700003,172,5.9,6.9,10,5.76,15.8,7.092061,Media
287.5,101460,9.3,152,8.1,9.5,10,5.54,15.7,7.092061,Media
287.799988,101230,6.100003,225,5.8,6.8,6.67,5.21,15.6,7.092061,Media
288,101080,3.500003,202,2.6,3.5,10,5.76,15.7,8.949392,Baja
288.200012,101000,0.700002,290,5.4,7.6,6.25,5.18,15.8,7.092061,Media
288.200012,100930,-0.1,275,7.9,9.9,10,5.72,15.8,7.092061,Media
287.399994,100860,-1.499998,277,9.7,11.4,5.88,5.04,15.8,4.816162,Moderada
287.699982,100930,-0.299998,282,11.3,14.4,7.14,5.74,15.7,4.816162,Moderada
287.799988,101090,0.700002,279,10.2,12.7,8.33,5.99,15.7,7.092061,Media
287.299988,101100,1.500002,271,8.8,10.5,7.14,5.59,15.7,7.092061,Media
287.200012,101100,1.5,273,9.1,11.1,7.14,5.23,15.6,7.092061,Media
287.600006,101160,2.4,271,7.9,9.3,7.14,5.47,15.5,7.092061,Media
288,101100,6.200002,247,7.4,8.5,7.69,5.8,15.6,7.092061,Media
287.5,100830,-0.099998,265,5.7,6.8,8.33,5.75,15.5,7.092061,Media
287,101110,-4.6,293,10.6,12.3,7.69,5.42,15.5,7.092061,Media
287.699982,101490,-1.7,288,8.7,10,7.69,5.61,15.5,7.092061,Media
288.200012,101770,-0.7,283,8.5,10.7,8.33,5.75,15.5,7.092061,Media
287.700012,101940,1.3,271,7,8.7,8.33,5.78,15.5,7.092061,Media
287.199982,101900,4.200002,254,5.4,6.3,7.69,5.82,15.5,7.092061,Media
287.399994,101610,8.100001,179,5.4,6.7,8.33,5.64,15.3,7.092061,Media
288.5,100780,10.5,107,11.7,13.6,7.69,4.55,15.3,7.092061,Media
288.5,99980,10.8,214,10.7,13,6.67,4.72,15.4,7.092061,Media
288,99590,-0.3,252,8.8,10.7,7.14,5.32,15.3,4.816162,Moderada
287.700012,100530,-5.599998,296,16,20.3,6.67,6.04,15.1,4.809354,MuyAlta
287.100006,101030,-0.1,284,15.1,17.7,9.09,6.94,14.8,4.809354,MuyAlta
286.899963,101330,-0.299997,273,14.1,17.4,10,6.92,14.7,4.809354,MuyAlta
287.299988,101490,-1.9,280,12.6,16.1,10,7.1,14.4,4.816162,Moderada
287.399994,101880,-3.999999,286,11.3,13.7,10,6.86,14.5,4.816162,Moderada
288.399994,102370,-5,317,8.4,10.8,10,7.11,14.6,4.816162,Moderada
287.100006,102720,-3.499999,306,3.2,4.1,8.33,6.8,14.6,7.092061,Media
286.100006,103010,-0.399998,269,2.1,2.9,7.69,5.81,14.6,8.949392,Baja
286.799988,103130,5.200002,221,3.6,4.4,7.69,5.98,14.5,8.949392,Baja
287.5,103000,9.000003,200,8.2,9.7,9.09,4.65,14.7,8.949392,Baja
287.799988,102760,11.600001,190,8.7,10.9,5.88,4.81,14.5,7.092061,Media
288.600006,102420,13.6,189,10.5,12.6,7.14,5.29,14.5,4.816162,Moderada
288.999969,102100,12.7,196,11.8,14.4,6.67,5.81,14.4,4.816162,Moderada
289.200012,101870,10.800001,208,10.4,12.9,10.81,6.61,14.5,4.816162,Moderada
288.399994,101650,7.300002,236,8.1,9.7,9.09,6.31,14.5,4.816162,Moderada
287.899994,101610,3.800002,245,5.9,7.5,11.43,6.96,14.4,4.816162,Moderada
287.399994,101540,2.600003,236,7.1,8.9,10,6.64,14.4,7.092061,Media
287.199982,101590,0.8,248,6.3,7.9,10.81,6.33,14.5,7.092061,Media
287.200012,101540,3.9,238,4.5,5.6,10,6.65,14.3,7.092061,Media
287.499969,101300,5.4,215,4.6,5.4,10,6.54,14.5,8.949392,Baja
287.700012,100990,2.1,114,4.6,5.5,10,5.86,14.3,7.092061,Media
286.899994,100830,2.100002,342,10.5,12.2,9.09,4.77,14.6,8.949392,Baja
286.5,100870,2.400002,271,3.4,4.3,10,5.53,14.5,7.092061,Media
286.700012,100600,6.200002,172,6.6,7.6,7.69,5.75,14.7,7.092061,Media
286.899994,100300,7.3,154,9.9,12.2,6.25,4.78,14.7,4.816162,Moderada
287,100420,4.2,263,13.4,15.8,7.69,5.3,14.2,7.092061,Media
286.700012,100530,7.400002,235,8.2,9.9,7.14,5.67,13.7,7.092061,Media
286.699982,100340,11.000002,213,7.7,10.1,7.14,5.64,13.6,7.092061,Media
287.700012,99950,7.8,193,6.5,7.7,10.81,6.16,13.6,4.816162,Moderada
287,99630,4.1,237,4.9,6.5,12.12,7.23,14.1,4.816162,Moderada
286.399994,99530,3.8,258,2.2,3.2,11.43,7.51,14,4.816162,Moderada
286.100006,99590,1.2,255,4.3,5.6,12.12,7.85,14.5,4.816162,Moderada
286.799988,99940,-0.4,294,4.8,5.8,11.43,7.64,14.6,4.816162,Moderada
287.399994,100160,-0.399998,272,5.3,6.7,12.9,7.62,14.7,4.816162,Moderada
286.399994,100360,-3.2,278,4.7,7.4,10.81,7.7,14.3,7.092061,Media
286,100610,-4.1,289,8.7,10.7,9.09,6.18,14.1,7.092061,Media
285.899994,101000,-6.5,311,4.8,5.7,10,6.92,14.3,7.092061,Media
286.399994,101380,-5.599997,332,8,9.6,10,6.2,14.6,7.092061,Media
285.799988,101720,-5.399999,323,6.2,7.4,10,6.38,14.5,7.092061,Media
285.899994,102070,-4.799998,292,6,7.6,10,7.09,14.5,7.092061,Media
286.199982,102330,-5,304,5.6,6.9,10.81,7.42,14.4,7.092061,Media
286.399994,102550,-3.499999,300,6.3,7.7,10,6.76,14.7,7.092061,Media
285.899963,102700,-3.099998,321,4,5.3,9.09,6.59,14.5,7.092061,Media
285.699982,102710,3.000001,254,5,6.1,9.09,6.03,14.4,8.949392,Baja
285.899994,102500,5.900002,201,5.2,6.2,8.33,5.62,14.4,8.949392,Baja
286.599976,102300,9.600003,190,7.6,9,5.88,4.64,14.5,7.092061,Media
286.099976,101730,14.200002,170,11,12.9,5,4.5,14.4,4.816162,Moderada
287.200012,101170,18.5,175,13.8,17,7.69,6.03,14.4,4.809354,MuyAlta
287.600006,100470,17.000004,164,15.4,19.6,10.81,7.37,14.3,4.809354,MuyAlta
287.899963,99490,15.9,152,16.5,20.1,11.43,7.76,14.2,4.809354,MuyAlta
287,98650,11.7,184,11.6,14.7,12.12,8.05,13.7,4.809354,MuyAlta
285.299988,99030,-2.2,270,10.2,12.1,11.43,8.08,14,4.809354,MuyAlta
285.5,99630,2,243,7.1,9.2,11.43,7.8,13.7,4.816162,Moderada
285.200012,99890,5.2,251,7.5,9.9,9.09,7.06,13.8,4.816162,Moderada
285.699982,100050,2.900002,253,6.1,7.5,10,7.66,13.6,4.816162,Moderada
285.299988,100260,3,253,7,8,11.43,6.51,13.4,4.816162,Moderada
285.899994,100510,4.6,239,5.7,7.2,10.81,7.23,13.5,4.816162,Moderada
286.299988,100730,7.300002,213,5.3,6.3,10,6.57,13.4,7.092061,Media
286.099976,100660,8.300001,160,6.3,7.7,10.81,6.71,13.2,4.816162,Moderada
285.600006,100700,5.400002,231,9.8,12.7,10,6.85,13.3,7.092061,Media
285.5,100980,0.900002,266,6.7,7.6,10,6.35,13.2,7.092061,Media
285.799988,101250,0,265,5.6,7,10,6.78,13.3,7.092061,Media
285.899963,101360,0.8,267,3.2,4.2,9.09,6.12,13,7.092061,Media
285.399963,101450,1.8,192,0.9,1.5,8.33,6.9,13.2,7.092061,Media
285.999969,101440,3.000003,195,3.2,4,9.09,6.57,13,7.092061,Media
285.700012,101300,1.200001,213,0.2,0.8,8.33,6.77,13.4,7.092061,Media
284.899963,101220,2.5,215,4.3,4.9,9.09,7.05,13.1,7.092061,Media
284.499969,101170,0.700003,291,6.9,8.2,8.33,5.83,13.1,8.949392,Baja
284.499969,101340,-1.1,305,5.7,7.2,16,5.8,12.9,8.949392,Baja
284.700012,101570,-1.4,282,5.3,7.8,5.26,4.86,13,8.949392,Baja
284.399994,101710,3.7,231,6.7,9.6,16,5.69,13,7.092061,Media
284.399994,101680,5.800003,215,5.9,7,7.14,5.8,12.9,8.949392,Baja
285.099976,101640,4.6,135,3.6,4.3,9.09,5.83,12.8,8.949392,Baja
285.200012,101630,0.300002,37,2.2,2.9,7.14,6.05,12.9,8.949392,Baja
285,101790,-3.099998,58,4.8,5.8,7.69,6.24,13,7.092061,Media
285,102090,-8,27,7.4,8.7,9.09,6.23,12.9,7.092061,Media
285.499969,102440,-10.399999,20,8.6,10.4,10,5.38,12.8,7.092061,Media
285.599976,102740,-10.9,14,8.4,9.7,5.88,4.77,12.8,7.092061,Media
285,103050,-10.399997,349,6.7,7.9,9.09,4.98,12.7,8.949392,Baja
284.5,103100,-9.099998,342,6.9,8.6,9.09,5.09,12.8,8.949392,Baja
284.600006,103140,-7.3,302,7.2,8.5,5,4.67,12.8,8.949392,Baja
285.799988,102980,-6.3,330,7.2,8.9,5.56,4.87,12.7,8.949392,Baja
285.899994,102870,-7.2,329,7.2,8.4,7.14,4.52,12.7,8.949392,Baja
286.200012,102790,-8.8,358,3.9,4.9,6.25,5.06,12.8,8.949392,Baja
286.5,102800,-8,21,5.3,6.6,5.88,4.46,12.6,8.949392,Baja
286.599976,102720,-7.699998,11,5.5,6.3,6.25,4.4,12.7,7.092061,Media
284.999969,102550,-7.699997,5,4.4,5.3,8.33,5.74,12.6,8.949392,Baja
284.600006,102280,-3.7,43,2.4,3,6.25,5.59,12.8,8.949392,Baja
285,102090,0.400002,123,2.2,2.7,5.88,5.56,13.3,8.949392,Baja
285.299988,101620,7.500001,136,6.7,7.8,10,5.58,13.3,8.949392,Baja
285.299988,101130,10.500002,156,8.5,10.5,4.17,4.36,13.4,4.816162,Moderada
285.700012,100470,10.3,149,9.3,11.1,9.09,5.94,13.3,4.816162,Moderada
286.100006,99960,5,125,8.4,9.8,10.81,6.5,13.3,7.092061,Media
285.100006,99730,1.3,107,6.9,8.1,7.69,6.1,13.3,4.816162,Moderada
285.199982,99780,-5.1,66,10.2,12.5,9.09,6.14,13.3,4.816162,Moderada
285.399994,99950,-11.2,20,11.2,13.6,10,6.9,13.3,4.809354,MuyAlta
285.799988,100340,-13.499998,28,12.2,14.2,12.12,6.78,13.3,4.816162,Moderada
285.699982,100740,-11.6,22,8.3,10.8,9.09,6.88,13.2,4.816162,Moderada
284.700012,101220,-7.399999,346,5.2,6.2,8.33,6.46,13.2,7.092061,Media
284.600006,101310,-6,352,4.2,5.3,9.09,6.36,13.2,7.092061,Media
284.799988,101590,-5.1,304,6.1,7.4,7.69,6.04,13.2,7.092061,Media
285.799988,101760,-4.1,297,7.3,8.7,7.69,6.08,13.2,7.092061,Media
285.399963,101900,-3.699997,299,7.8,9,7.69,5.92,13.2,7.092061,Media
284.700012,101930,-3.499999,317,7.5,8.9,7.14,5.39,13.1,7.092061,Media
285.100006,101890,-4.399999,307,6,7.2,7.14,5.06,13.1,8.949392,Baja
285.200012,101940,-5.4,314,5.2,6.7,7.14,5.27,13.2,8.949392,Baja
284.799988,101940,-3.499999,334,4.9,5.9,7.14,5.03,13.2,8.949392,Baja
284.499969,101800,-5.199998,4,5.5,6.3,6.25,4.77,13.1,8.949392,Baja
284.799988,101850,-3.499999,18,2.8,3.9,5,4.45,13.1,8.949392,Baja
285.200012,101740,-5.399997,35,4.1,5.4,9.09,5.37,13.3,8.949392,Baja
285,101700,-2.999997,92,2,3.2,9.09,4.58,13.1,8.949392,Baja
284.399963,101580,-6.199997,50,6.1,7.7,3.85,4.22,13.1,8.949392,Baja
284.700012,101650,-5.499999,31,6.4,7.6,5.26,4.25,13,8.949392,Baja
285.199982,101640,-7.299997,357,6.4,7.3,5,4.15,13.1,8.949392,Baja
284.899994,101760,-6.899997,1,5.6,6.7,6.25,4.69,13,8.949392,Baja
284.299988,101750,-5.899999,9,5.5,6.4,6.67,4.88,13,8.949392,Baja
284.499969,101790,-4.599997,19,5.5,6.6,17.39,5.47,13,7.092061,Media
284.600006,101830,-3.399998,358,3.6,4.7,14.81,7.14,13.1,8.949392,Baja
284.199982,101960,-1.1,43,3.6,4.9,14.81,7.89,13,7.092061,Media
284.099976,102170,-1.3,341,0.8,2.1,13.79,8.3,13,7.092061,Media
284.299988,102260,1,125,2.9,4.3,17.39,9,13,7.092061,Media
284.499969,102310,-0.2,133,3.5,4.8,16,10.7,13.1,7.092061,Media
283.799988,102230,3.1,131,5.9,7.8,13.79,8.45,13,7.092061,Media
283.799988,102150,5.000001,129,7,9.3,12.9,7.69,13,7.092061,Media
284,101940,5.700002,128,8.9,10.8,12.12,4.96,12.9,7.092061,Media
284.600006,101640,6.9,142,10.3,12.7,6.25,5.09,12.9,4.816162,Moderada
285.599976,101310,9.9,128,11.9,14.2,9.09,5.92,12.9,4.816162,Moderada
286,100980,10,131,14,17.7,8.33,6.21,12.9,4.809354,MuyAlta
286.100006,100630,10.500002,136,13.5,18,8.33,6.68,12.8,4.809354,MuyAlta
286,100140,9.5,121,15.1,18.8,10.81,6.77,12.7,4.809354,MuyAlta
285.999969,99600,10.300001,117,15.5,18.9,10,7.22,12.7,4.809354,MuyAlta
286.299988,99430,10.600001,119,14.5,18.4,9.09,7.26,12.6,4.809354,MuyAlta
286.199982,99270,5.7,119,12.9,15.1,10,6.88,12.6,4.809354,MuyAlta
285.899994,98980,4.900002,102,12.8,15.1,10,7.45,12.6,4.809354,MuyAlta
285.100006,98930,2.5,113,8.1,10.4,10.81,7.93,12.6,4.809354,MuyAlta
284.399994,98700,-3.5,90,11.5,15.2,10.81,7.76,12.6,4.809354,MuyAlta
284.799988,98480,-3.5,63,12.4,16.9,10,7.55,12.5,4.809354,MuyAlta
285.299988,98470,-3.799999,75,13.3,16.3,11.43,8,12.5,4.816162,Moderada
284.499969,98520,-2.8,79,10.6,12.9,10.81,6.82,12.4,4.816162,Moderada
283.499969,98550,-3.599998,76,7.6,9.3,10.81,7.48,12.4,4.816162,Moderada
283.799988,98640,-2.399998,71,7.1,8.8,8.33,6.41,12.4,4.816162,Moderada
284.600006,98720,-3.699998,50,6,7.4,13.79,7.7,12.4,4.816162,Moderada
284.099976,98730,-0.299998,74,6.4,8.4,11.43,7.01,12.4,7.092061,Media
283.700012,98710,-1.7,44,3.6,4.7,11.43,7.52,12.3,7.092061,Media
284.199982,98490,1.3,91,2,3,12.12,6.69,12.3,7.092061,Media
284.299988,98330,0.2,328,3,3.9,11.43,7.61,12.4,7.092061,Media
283.700012,98110,1.8,254,0.6,1.4,12.12,7.39,12.3,7.092061,Media
283.199982,97970,1.3,143,2.8,3.5,11.43,7.42,12.3,7.092061,Media
283.499969,98000,1.300002,240,4.2,5.4,10.81,6.52,12.2,7.092061,Media
283.599976,98060,1.700003,270,9.6,11.3,8.33,5.79,12.3,7.092061,Media
283,97990,5.000001,241,3.5,5,10,6.37,12.3,7.092061,Media
283.100006,98140,3.400002,232,9.1,11.5,7.69,5.84,12.3,4.816162,Moderada
283.100006,98790,1.2,255,9.9,12,8.33,6.13,12.3,4.816162,Moderada
282.799988,99470,0.3,259,9.2,11.7,11.43,7.32,12.2,4.816162,Moderada
283.299988,99880,4.300002,206,2.8,5.4,12.9,7.86,12.2,4.816162,Moderada
283.299988,100050,8.000003,179,6.1,9.7,11.43,7.4,12.2,4.816162,Moderada
283.999969,100000,8.100001,155,8.2,9.5,9.09,6.62,12.2,4.816162,Moderada
284.799988,99490,12.000002,138,12.9,16.3,11.43,5.43,12.2,4.816162,Moderada
284.5,99050,10.200002,124,14.4,17.3,7.69,6,12.2,4.809354,MuyAlta
284.399994,98820,6.400002,242,12.1,15,9.09,7.03,12.1,4.816162,Moderada
283.5,99270,9.100001,216,8.2,10.1,10,7.07,12.1,4.816162,Moderada
282.999969,99620,7.600001,218,7.6,9.3,10,7.59,12.1,4.816162,Moderada
283.600006,99590,4.6,153,4.8,6.1,10.81,7.27,12,4.816162,Moderada
282.399994,99510,0.800002,74,6.1,7.5,10,7.35,12,4.816162,Moderada
282.799988,99480,0.600002,146,3.5,4.7,10,7.61,12,4.816162,Moderada
283.499969,99440,-2.2,152,2.9,3.9,10.81,7.77,12,4.816162,Moderada
283.699982,99410,-6.2,56,5.7,7.5,10.81,7.77,12,7.092061,Media
282.899994,99320,-9.7,2,9.3,11.4,12.12,6.14,12,7.092061,Media
283.600006,99500,-9.3,349,10.5,13,9.09,5.45,12,7.092061,Media
283.700012,99570,-7.399999,326,10.8,14.2,5.88,5.21,12,7.092061,Media
283.100006,99580,-5.399999,321,9.5,11.4,6.67,5.49,12,7.092061,Media
282.200012,99710,-3.399998,268,5.1,6.4,7.69,5.6,11.9,7.092061,Media
282.599976,100010,-3.199998,98,0.9,2.5,10,6.82,11.8,7.092061,Media
283,100350,-3.899998,189,0.7,1.6,9.09,6.91,11.9,7.092061,Media
283.299988,100780,-5.3,70,1.5,2.1,9.09,6.43,11.9,7.092061,Media
283.299988,100990,-5.5,17,3.5,4.4,8.33,6.73,11.8,7.092061,Media
284,101100,-6.499999,24,3.6,4.7,8.33,6.08,11.9,8.949392,Baja
283.899963,101040,-8.799998,27,6.9,8.6,9.09,5.39,11.9,7.092061,Media
283.399963,101070,-9.199999,30,7,8.1,5.88,4.94,11.8,7.092061,Media
283.100006,101040,-10.999998,22,8.3,9.9,6.67,5.15,11.7,7.092061,Media
283.299988,101010,-10.8,3,9.7,12.1,6.25,5.07,11.8,7.092061,Media
283.299988,100980,-11.099998,346,8.5,9.9,6.25,5.33,11.8,7.092061,Media
282.399963,100910,-10.499998,344,6.2,8.2,7.14,5.23,11.7,7.092061,Media
281.299988,100800,-10.799997,20,7.5,9.7,5.56,5.05,11.7,7.092061,Media
281.700012,100820,-10.1,27,10,12.4,6.67,5.16,11.6,4.816162,Moderada
283,100890,-9.6,28,8.5,9.9,9.09,6.37,11.4,4.816162,Moderada
283.699982,101180,-6.599998,34,5.4,6.4,12.9,7.1,11.2,4.816162,Moderada
283.600006,100870,-3.299997,70,6.7,8,12.9,7.61,11.5,7.092061,Media
284.199982,100460,-0.9,97,7.8,9.6,13.79,6.41,11.5,7.092061,Media
284.599976,99930,-1,96,8.5,10.1,12.9,6.59,11.5,7.092061,Media
284.199982,99300,2.700001,102,10.9,12.9,11.43,6.01,11.5,4.816162,Moderada
284.100006,98910,5.400002,114,9.9,12.7,7.14,5.71,11.4,4.816162,Moderada
283.699982,98990,7.300002,136,6.6,8.3,9.09,6.29,11.3,4.816162,Moderada
283.799988,99340,5.6,116,8.3,9.7,10.81,7.06,11.3,4.816162,Moderada
284,100130,2.1,129,4.9,5.9,13.79,7.35,11.2,4.816162,Moderada
